"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.851095375E0,-3.930446468E-1,-5.793421268E-3,-2.058360009E1,2.058735316E1
1.861133375E0,-1.199171837E-1,-1.295335145E-1,-2.038234360E1,2.038310795E1
1.871170375E0,9.800306194E-2,-3.956193951E-1,-1.996982254E1,1.997398137E1
1.881207375E0,2.108198255E-1,-6.068759345E-1,-1.922476331E1,1.923549499E1
1.891245375E0,2.031486440E-1,-7.497773534E-1,-1.815902054E1,1.817562826E1
1.901282375E0,-8.962473281E-2,-9.714327273E-1,-1.674471356E1,1.677310784E1
1.911319375E0,-5.615077537E-1,-1.231935102E0,-1.538644981E1,1.544589890E1
1.921357375E0,-9.250368252E-1,-1.454098160E0,-1.425849618E1,1.436227029E1
1.931394375E0,-1.476807284E0,-1.726008891E0,-1.278515220E1,1.298538345E1
1.941431292E0,-1.928863420E0,-1.800146907E0,-1.131136384E1,1.161499009E1
1.951469292E0,-2.113081118E0,-1.635833715E0,-1.009737662E1,1.044500255E1
1.961506292E0,-2.047618323E0,-1.287954497E0,-8.531180608E0,8.867503039E0
1.971543292E0,-1.218268112E0,-7.409794866E-1,-6.599637702E0,6.751921622E0
1.981581292E0,1.817131899E-2,-4.134284791E-2,-4.108097597E0,4.108345810E0
1.991618292E0,1.073885009E0,3.598984988E-2,-5.370433688E-2,1.075829186E0
2.001655292E0,1.807647716E0,-9.028168210E-1,6.729169316E0,7.025979516E0
2.011693292E0,2.051547652E0,-2.370687367E0,1.548747800E1,1.580161324E1
2.021730292E0,2.767640365E0,-4.505117108E0,2.438899610E1,2.495554135E1
2.031767292E0,4.011505103E0,-7.187879875E0,3.232420101E1,3.335583549E1
2.041805292E0,4.914374841E0,-9.739068012E0,3.688548998E1,3.846478775E1
2.051842292E0,4.938701012E0,-1.127677171E1,3.787515696E1,3.982566838E1
2.061879292E0,5.062059721E0,-1.191557066E1,3.610936332E1,3.836002336E1
2.071917292E0,4.919626810E0,-1.208015926E1,3.538184573E1,3.770952112E1
2.081954292E0,3.348735780E0,-1.162957165E1,3.748543535E1,3.939059319E1
2.091991292E0,1.206222482E0,-1.083734994E1,3.727208917E1,3.883441460E1
2.102029292E0,-1.027215457E-1,-9.297099200E0,3.200219952E1,3.332547643E1
2.112066292E0,-2.159220327E-1,-7.000683605E0,2.251944947E1,2.358350690E1
2.122103292E0,3.737374330E-1,-4.492071970E0,1.245664159E1,1.324712459E1
2.132141292E0,8.026645419E-1,-2.403492439E0,4.393616552E0,5.071973253E0
2.142178292E0,5.940098673E-1,-1.119578806E0,-1.826908736E0,2.223488241E0
2.152215292E0,-3.562508961E-1,-5.953385740E-1,-6.088409205E0,6.127811140E0
2.162253292E0,-1.592769265E0,-2.898745465E-1,-9.073111079E0,9.216413936E0
2.172290292E0,-2.380611115E0,1.317315560E-1,-1.105023186E1,1.130452505E1
2.182327292E0,-2.282867304E0,4.057641681E-1,-1.281085188E1,1.301898820E1
2.192365292E0,-1.568528463E0,3.742421208E-1,-1.518431156E1,1.526969732E1
2.202402292E0,-1.055884136E0,4.227333726E-1,-1.781499026E1,1.785125969E1
2.212439292E0,-8.350304885E-1,3.576007989E-1,-2.023605562E1,2.025643358E1
2.222477292E0,-7.957683358E-1,1.122183010E-1,-2.231367660E1,2.232814375E1
2.232514292E0,-1.207300928E0,-5.235830784E-2,-2.383071799E1,2.386133770E1
2.242551292E0,-1.598294737E0,-7.028259659E-1,-2.427480232E1,2.433751298E1
2.252589292E0,-1.226697897E0,-1.170002417E0,-2.444654206E1,2.450524662E1
2.262626292E0,-1.357807967E0,-1.474055584E0,-2.379996865E1,2.388419959E1
2.272663292E0,-8.829279555E-1,-2.074254437E0,-2.357445090E1,2.368199376E1
2.282701292E0,-9.146134324E-1,-2.366593585E0,-2.245063710E1,2.259354751E1
2.292738292E0,-1.558498295E0,-2.686256479E0,-2.074490138E1,2.097607742E1
2.302776292E0,-2.353960529E0,-3.262283819E0,-1.894855019E1,1.937088486E1
2.312813292E0,-2.974433579E0,-3.813083640E0,-1.728294509E1,1.794678391E1
2.322850292E0,-3.665924717E0,-4.116678678E0,-1.596714381E1,1.689188352E1
2.332888292E0,-4.275908885E0,-4.148087289E0,-1.497429478E1,1.611581612E1
2.342925292E0,-4.738913932E0,-4.120755064E0,-1.408020522E1,1.541720165E1
2.352962292E0,-4.913595992E0,-4.005503520E0,-1.316290923E1,1.460991661E1
2.363000292E0,-4.727705112E0,-3.624085550E0,-1.189070830E1,1.329940358E1
2.373037292E0,-4.394250391E0,-3.031359147E0,-1.074924293E1,1.200186645E1
2.383074292E0,-2.877287938E0,-2.227344483E0,-1.014784627E1,1.078047463E1
2.393112292E0,1.600561264E-1,-9.892790142E-1,-8.926862276E0,8.982937216E0
2.403149292E0,2.403036649E0,-1.027822014E-1,-5.821678523E0,6.298975325E0
2.413186292E0,3.109439064E0,-1.106877484E0,1.213216556E0,3.516487377E0
2.423224292E0,2.645339126E0,-4.273698930E0,1.269342342E1,1.365230090E1
2.433261292E0,2.013507860E0,-9.035422851E0,2.676370475E1,2.831940981E1
