Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Predicted Label
11.43015488,-4.10374376,7.606553965,0.135648423,8.644002346,1.0
11.44019488,-3.226186326,8.466119224,0.3784932293,9.067894466,1.0
11.45023487,-1.905184243,8.727376912,0.5141591209,8.947692125,1.0
11.46027587,-1.187884518,8.210710505,0.08059449395,8.296585569,1.0
11.47031588,-0.007379770875,7.876104174,-0.3728933144,7.884929984,1.0
11.48035587,0.8978523888,7.618872879,-0.9246997333,7.727123168,1.0
11.49039687,1.466709142,5.835144076,-2.045242599,6.354774534,1.0
11.50043688,2.377162427,1.142955828,-3.859385694,4.674623746,1.0
11.51047688,3.831280175,-11.99974952,-6.670923446,14.25390879,1.0
11.52051787,7.629547555,-53.20101324,-12.75816379,55.23883189,1.0
11.53055787,17.94290161,-87.82811674,-15.70182991,91.00699572,1.0
11.54059788,20.24783659,-46.23164206,-4.017710752,50.63083659,1.0
11.55063887,14.73782285,-17.179295,2.411237369,22.7628132,1.0
11.56067887,12.59747412,-8.409336328,2.369971375,15.33069,1.0
11.57071888,8.394122458,-7.397268668,4.249274526,11.96817486,1.0
11.58075988,5.656106426,-11.26076905,8.193387544,15.03090346,1.0
11.59079987,2.415808576,-11.55293804,8.891961415,14.77746549,1.0
11.60084087,0.9719351493,-9.811319132,6.79561649,11.97443295,1.0
11.61088088,0.6730823493,-7.425926456,4.575591259,8.748340354,1.0
11.62092087,0.1668861128,-4.687294713,3.335271689,5.755225446,1.0
11.63096187,-0.1262329075,-2.18071323,2.725849146,3.493092971,1.0
11.64100188,-0.4603284842,0.4612441581,2.485341471,2.569352198,1.0
11.65104188,-0.8130471504,2.943680148,2.368086233,3.864470324,1.0
11.66108287,-0.5621747017,5.178661972,2.241100935,5.670724258,1.0
11.67112287,-0.4898459597,7.181570145,2.190871013,7.524281667,1.0
11.68116288,-0.5559545799,8.648233679,1.85810714,8.863046508,1.0
11.69120388,-0.8477601694,9.97613343,1.155326782,10.07852745,1.0
11.70124387,-1.238967986,11.53470058,0.6087852331,11.61701246,1.0
11.71128388,-1.403098745,13.00295163,0.2899166465,13.08164702,1.0
11.72132488,-1.766832688,14.42643874,0.3027384027,14.53738226,1.0
11.73136487,-1.871797811,15.92964795,0.1196807734,16.03968935,1.0
11.74140487,-1.091377685,17.39497072,-0.5374696674,17.43745926,1.0
11.75144588,-1.179041774,18.2161572,-1.663808257,18.32994218,1.0
11.76148588,-2.162089118,18.42170437,-2.876016753,18.76979738,1.0
11.77152587,-3.026132028,18.30873733,-3.619169796,18.90676407,1.0
11.78156687,-4.33232633,16.6380814,-4.644055138,17.80904411,1.0
11.79160688,-6.306222666,13.49823886,-6.353715506,16.19693173,1.0
11.80164687,-7.022034713,10.2909674,-7.376125136,14.47826659,1.0
11.81168787,-6.25203418,8.138306188,-6.593677635,12.19821888,1.0
11.82172788,-5.417507867,7.72509983,-5.283834085,10.81413249,1.0
11.83176788,-4.223338616,7.854140863,-3.238877415,9.487594251,1.0
11.84180887,-2.34273139,7.645278904,-1.752695875,8.186001632,1.0
11.85184887,-1.281287794,7.28914488,-0.5448827674,7.420931796,1.0
11.86188888,-0.9437093237,7.086518392,0.7718155092,7.190620932,1.0
11.87192987,-0.4304160292,6.672884603,1.746533495,6.911079954,1.0
11.88196987,-0.7359422565,5.231377544,1.822122205,5.588295925,1.0
11.89200988,-0.8399665618,2.14224206,0.8360196912,2.44819807,1.0
11.90205088,-0.5122292474,-3.491110511,-1.409306442,3.799523134,1.0
11.91209087,1.589026754,-18.07343017,-6.033419065,19.12004262,1.0
11.92213087,7.751006504,-55.70396301,-15.5548543,58.35206157,1.0
11.93217188,15.05182769,-68.09366568,-15.62152074,71.46563323,1.0
11.94221187,8.85461174,-28.05194693,-2.685805074,29.53860904,1.0
11.95225187,5.482173979,-9.739542806,3.112226139,11.60167562,1.0
11.96229288,7.717138846,-6.683359889,6.702871463,12.21269902,1.0
11.97233288,6.136754569,-12.01552531,5.772315159,14.67488423,1.0
11.98237287,6.000813237,-16.20235391,2.542314402,17.46394555,1.0
11.99241387,7.1259602,-16.46799759,1.324836541,17.99248302,1.0
12.00245388,4.888845897,-14.29250359,2.041392792,15.24282643,1.0
12.01249387,2.279465394,-11.15882869,3.006217289,11.77933625,1.0
12.02253487,-0.1129875022,-8.385522957,3.57223712,9.11540671,1.0
12.03257488,-1.776451358,-5.689353694,4.525679426,7.483735641,1.0
12.04261488,-2.008620903,-2.899802057,5.602937694,6.620900294,1.0
12.05265587,-1.772984544,0.03481198311,6.171657768,6.421374127,1.0
12.06269587,-1.648703145,3.431429735,5.918730608,7.037350645,1.0
12.07273588,-1.209787749,6.807980427,5.022681062,8.546315519,1.0
12.08277688,-1.91594999,9.001147057,3.861864914,9.980256175,1.0
12.09281687,-2.135279341,10.61094458,2.933136449,11.21404709,1.0
12.10285787,-2.058820126,12.20648367,1.873187109,12.51981685,1.0
12.11289788,-2.339459288,13.50863755,0.4054131889,13.71571063,1.0
12.12293787,-2.669866734,14.16400517,-1.086674623,14.45434511,1.0
12.13297887,-3.169334433,14.30960084,-1.933344433,14.78334122,1.0
12.14301888,-4.056559069,14.56764666,-2.405793611,15.31208162,1.0
12.15305888,-5.514655262,14.38803072,-3.019398667,15.70170752,1.0
12.16309987,-7.249609516,13.22474354,-4.020322704,15.60812847,1.0
12.17313987,-7.493150725,12.00270821,-3.630812772,14.60804961,1.0
12.18317988,-7.668912181,10.71440873,-5.248348503,14.18294505,1.0
12.19322087,-7.081545335,9.68632905,-6.645947649,13.71648187,1.0
12.20326087,-5.616062939,9.300098822,-7.020005144,12.93493229,1.0
12.21330088,-3.822889421,9.092757139,-6.986228703,12.08718774,1.0
12.22334188,-1.697019565,8.563792868,-6.471985967,10.86761363,1.0
12.23338187,0.2520278585,8.021220957,-5.822969003,9.915163725,1.0
12.24342187,2.214633367,7.639593072,-5.447726278,9.640835278,1.0
12.25346288,4.023338698,7.309438226,-4.975960055,9.71469608,1.0
12.26350287,4.989533197,7.206735976,-4.363218632,9.791330951,1.0
12.27354287,5.373749644,7.487140372,-3.336375058,9.80131903,1.0
12.28358388,5.722166514,7.593586594,-2.634445471,9.866410184,1.0
12.29362388,5.906478937,8.402721373,-1.526020374,10.38368711,1.0
12.30366387,5.720721082,9.292834826,-0.1170039546,10.91316264,1.0
12.31370487,4.31773168,8.52705949,0.9187460983,9.601960467,1.0
12.32374488,2.716475474,4.929785178,1.133172852,5.741611413,1.0
12.33378487,2.103794132,-2.651243352,0.04506807245,3.384829714,1.0
12.34382587,1.525714419,-16.17712434,-1.069725884,16.2840864,1.0
12.35386588,2.45938802,-40.02093541,-3.643498014,40.26163109,1.0
12.36390588,6.993868675,-52.39696963,-5.17044371,53.11393521,1.0
12.37394687,9.104642774,-25.03431119,0.6850140314,26.64733573,1.0
12.38398687,6.992953001,-11.91194305,2.379193457,14.0162884,1.0
12.39402688,3.426297049,-12.89068626,1.040129764,13.3787583,1.0
12.40406788,0.516165593,-18.19228535,-1.514993841,18.26255403,1.0
12.41410787,-1.481679038,-22.16837329,-2.797683359,22.39328424,1.0
12.424148,-1.925191661,-22.54814527,-3.274664129,22.86588382,1.0
12.434189,-1.104511116,-20.3524503,-3.416696506,20.66678478,1.0
12.444229,0.3408181205,-16.44745281,-2.748707081,16.67903629,1.0
12.454269,1.57698339,-12.38733104,-1.873975314,12.62713864,1.0
12.46431,2.560229686,-8.595167273,-1.15789371,9.042808985,1.0
12.47435,3.469340742,-4.664825032,-0.3467738751,5.82384494,1.0
12.48439,4.049112639,-1.206371221,0.8059239992,4.301181022,1.0
12.494431,3.461342628,1.176747472,2.365951999,4.35469359,1.0
12.504471,2.21757934,3.216770262,3.926380752,5.539109573,1.0
12.514511,1.486116051,5.764432527,4.945146983,7.738972927,1.0
12.524552,1.246494815,7.575709902,4.883502127,9.099105608,1.0
12.534592,1.657233648,9.008269551,4.493741934,10.20240463,1.0
12.544633,2.056227325,10.55178362,3.631720845,11.34714082,1.0
12.554673,1.629199026,11.62488452,2.548816506,12.01202294,1.0
12.564713,0.1892319784,12.6664432,2.003271285,12.82527535,1.0
12.574754,-0.7885790379,14.17915414,1.822793466,14.3175712,1.0
12.584794,-1.26933667,15.64124808,1.748090608,15.7897333,1.0
12.594834,-1.319567907,16.65569321,1.520356176,16.77691446,1.0
12.604875,-1.36042328,16.96890283,1.038041577,17.05496834,1.0
12.614915,-1.825384806,16.25227276,0.4310544356,16.36014081,1.0
12.624955,-2.556785091,14.31679292,-0.5092457056,14.55221772,1.0
12.634996,-3.975301482,11.94530492,-2.113508842,12.76558856,1.0
12.645036,-6.441316736,8.672734682,-4.47431573,11.693006,1.0
12.655076,-7.672254449,6.372097397,-4.95457094,11.13619714,1.0
12.665117,-8.82882318,5.7520376,-5.356860546,11.82074491,1.0
12.675157,-8.543944495,6.764047957,-4.263082725,11.70150446,1.0
12.685197,-7.464192975,8.416305624,-2.245291634,11.47125589,1.0
12.695238,-6.855865615,9.149212591,-1.146371187,11.49021981,1.0
12.705278,-6.189770688,9.540074399,-0.6437818786,11.39037909,1.0
12.715318,-4.698437167,9.710926532,0.03982713997,10.78790953,1.0
12.725359,-3.6649418,9.667312151,0.5559901017,10.35363934,1.0
12.735399,-3.164189175,9.741816203,0.8139470369,10.27509542,1.0
12.745439,-2.936568764,9.610728645,0.5060209296,10.06208718,1.0
12.75548,-2.796225064,9.395569235,-0.4317871282,9.812341004,1.0
12.76552,-2.245142384,9.307882635,-1.857955697,9.753427236,1.0
12.77556,-1.244454283,8.526206381,-3.798734865,9.416753596,1.0
12.785601,-0.5485540514,5.776027556,-5.609397113,8.070238029,1.0
12.795641,0.6062735251,1.11158727,-7.010912724,7.124330921,1.0
12.805681,2.3793009,-8.965670246,-8.775269701,12.76909057,1.0
12.815722,4.025059241,-36.59094935,-12.12899988,38.7583709,1.0
12.825762,11.65470181,-76.30694077,-15.56050855,78.74459163,1.0
12.835802,20.70915852,-57.38642681,-7.23338817,61.43608983,1.0
12.845843,15.30683646,-17.88714256,1.21500003,23.57382736,1.0
12.855883,8.025185369,-7.895113472,0.3143076488,11.26211376,1.0
12.865923,4.72563666,-8.834125435,-0.3674016094,10.02538767,1.0
12.875964,7.378717207,-12.12116227,4.77276668,14.97155116,1.0
12.886004,7.098526819,-13.81702321,10.05071817,18.50178773,1.0
12.896044,3.271117793,-12.26187084,13.04901599,18.20248627,1.0
12.906085,-0.8560012351,-7.980265889,12.50710423,14.8608559,1.0
12.916125,-2.81427805,-4.055716485,8.42971329,9.768780031,1.0
12.926165,-3.734672771,-1.981158285,4.299171156,6.029563954,1.0
12.936206,-4.993190045,-0.8618714011,1.751023425,5.361049541,1.0
12.946246,-5.376254007,0.3702778548,0.06731541239,5.389410376,1.0
12.956286,-4.258147675,1.831807534,-0.8998794723,4.721983008,1.0
12.966327,-1.997689387,3.337511172,-1.27644016,4.093781039,1.0
12.976367,-0.7965964477,4.975474736,-2.298688992,5.538401018,1.0
12.986407,0.1577960314,7.01021866,-3.499580203,7.836780387,1.0
12.996448,1.499539504,9.451189705,-4.275448417,10.48108128,1.0
13.006488,1.682160767,11.46115664,-4.237941452,12.33482566,1.0
13.016528,1.502746263,12.97861201,-3.338373052,13.48507882,1.0
13.026569,1.259961391,14.16261822,-2.152687526,14.38058834,1.0
13.036609,1.112298877,14.87837822,-0.855241828,14.94438978,1.0
13.046649,0.6071570393,15.24896306,0.5735673801,15.27182024,1.0
13.05669,0.09925633952,15.74198625,1.321568971,15.79767474,1.0
13.06673,-0.1576010267,15.94613476,1.806394365,16.04889755,1.0
13.07677,-0.5411184396,15.46225428,2.202267237,15.62767089,1.0
13.086811,-1.159298211,14.15991914,2.263732583,14.38651339,1.0
13.096851,-1.459798903,12.98492583,1.98299665,13.2163379,1.0
13.106891,-2.026938183,12.27417806,1.153166821,12.4937472,1.0
13.116932,-2.649329558,11.76957153,-0.1998636782,12.06572446,1.0
13.126972,-3.674986147,10.66415074,-2.061130069,11.46638092,1.0
13.137013,-4.659068741,9.175215159,-3.136888525,10.75786059,1.0
13.147053,-4.83364175,8.139956272,-3.586464565,10.12352255,1.0
13.157093,-4.858737122,6.823509462,-3.811182418,9.202864729,1.0
13.167134,-4.205789952,5.328967574,-3.25981571,7.530800952,1.0
13.177174,-3.946640185,3.319805803,-2.500116216,5.73128785,1.0
13.187214,-3.534679284,-0.1446472514,-2.50285973,4.333495967,1.0
13.197255,-3.297449267,-6.324685249,-4.450880674,8.407446339,1.0
13.207295,-3.49956383,-19.87762832,-9.142467828,22.15743155,1.0
13.217335,-0.7231155118,-43.75446681,-14.86700422,46.21692413,1.0
13.227376,13.83679265,-51.28929648,-13.11384057,54.71765327,1.0
13.237416,19.91626438,-33.12207697,-0.7169445066,38.65544696,1.0
13.247456,14.0477368,-22.16346864,4.924915032,26.69855875,1.0
13.257497,10.54498448,-16.17696647,11.50008974,22.47538666,1.0
13.267537,8.877694793,-14.56681635,19.15813077,25.65228213,1.0
13.277577,5.623307054,-14.81628547,16.51948817,22.8918629,1.0
13.287618,2.236803085,-14.82052236,7.938693355,16.96095585,1.0
13.297658,2.037908729,-13.71799594,1.881382859,13.9955738,1.0
13.307698,2.223758093,-11.34737567,-1.492978928,11.65920326,1.0
13.317739,2.487924187,-8.155392337,-3.211958588,9.111359333,1.0
13.327779,2.143937021,-5.192215818,-3.425100124,6.579276701,1.0
13.337819,1.785284016,-2.697176154,-2.93006783,4.364320762,1.0
13.34786,1.29511339,-0.3385105169,-2.667512645,2.984548839,1.0
13.3579,0.2770016089,1.96726764,-2.209221915,2.971116512,1.0
13.36794,-0.3791493966,4.168397593,-0.8898186799,4.279143611,1.0
13.377981,-1.167400698,6.16344243,0.4131455835,6.286615644,1.0
13.388021,-1.837811016,7.921662755,0.6705996215,8.159656487,1.0
13.398061,-1.299484037,9.523534965,0.5527244318,9.627662296,1.0
13.408102,-1.322673071,11.0232914,0.3296970087,11.10725517,1.0
13.418142,-1.597200138,12.44015946,0.008484876361,12.54227602,1.0
13.42818175,-1.927003713,13.20090327,-0.0585569777,13.34093772,1.0
13.43822275,-2.281707947,13.51039873,0.1308185863,13.70234208,1.0
13.44826275,-2.893193242,14.15600384,0.3268569795,14.45233017,1.0
13.45830275,-3.644848428,14.84091862,0.2824607887,15.2845533,1.0
13.46834375,-4.596994992,15.27629528,-0.223762418,15.95454888,1.0
13.47838375,-5.868453909,14.98470516,-1.279069653,16.14361048,1.0
13.48842375,-7.611359206,13.24851013,-2.879186529,15.54816789,1.0
13.49846475,-8.881237037,10.76941114,-4.464440952,14.65564126,1.0
13.50850475,-9.136666805,8.51170938,-5.303293034,13.56660583,1.0
13.51854475,-8.823950111,7.139840321,-5.307587814,12.53035928,1.0
13.52858575,-7.11717242,6.985486107,-4.499290357,10.94051064,1.0
13.53862575,-4.785754515,7.383083907,-3.517090859,9.47540513,1.0
13.54866575,-3.115665472,7.717626504,-3.012936909,8.851379497,1.0
13.55870675,-1.004959346,8.248181217,-2.808804179,8.771078474,1.0
13.56874675,0.7343953755,8.840348627,-2.444919085,9.201561267,1.0
13.57878675,1.796640186,9.450405008,-1.680904346,9.76542422,1.0
13.58882775,2.546134388,10.01915958,-0.9200185255,10.3784774,1.0
13.59886775,2.863962134,10.29411203,-0.5974942962,10.70177654,1.0
13.60890775,2.756647015,10.12812011,-0.8803550345,10.53342037,1.0
13.61894875,2.57754563,8.554063686,-2.177165725,9.195422645,1.0
13.62898875,2.952048683,4.318419605,-4.346718374,6.801271935,1.0
13.63902975,3.932567691,-4.740269902,-6.940038038,9.278974909,1.0
13.64906975,5.222350028,-28.02932288,-9.797171209,30.1479758,1.0
13.65910975,9.34181812,-64.14413346,-14.55602824,66.43506139,1.0
13.66915075,14.22387131,-52.8602609,-8.520050433,55.39961152,1.0
13.67919075,10.96200439,-20.19125192,-0.1679506715,22.97564802,1.0
13.68923075,10.07360535,-10.51387613,3.178461059,14.90374888,1.0
13.69927175,9.100737419,-11.65714244,5.005501943,15.61305355,1.0
13.70931175,5.402360655,-17.72615468,4.869820812,19.1603031,1.0
13.71935175,2.092956756,-18.47888312,5.832824485,19.49029068,1.0
13.72939275,0.2026497303,-15.90310861,6.650468717,17.23887075,1.0
13.73943275,-0.4199382573,-12.84673274,6.234980775,14.28600278,1.0
13.74947275,-0.8133139296,-9.798677452,5.130890805,11.09060863,1.0
13.75951375,-1.3121589,-6.440363055,4.364488063,7.889790448,1.0
13.76955375,-0.8204890479,-3.365864906,4.004858572,5.295388657,1.0
13.77959375,-0.4729546693,-0.8274084967,3.760102311,3.879002492,1.0
13.78963475,-0.6574189742,1.943997476,3.071154127,3.693685634,1.0
13.79967475,-1.06832533,4.51456153,1.834027137,4.988611065,1.0
13.80971475,-1.722577598,6.730807121,0.7522524798,6.988341854,1.0
13.81975575,-1.200572537,8.677172719,-0.01388362885,8.759845522,1.0
13.82979575,0.06689141616,10.48920321,-0.9570395136,10.53298548,1.0
13.83983575,0.3830169643,11.95002947,-2.448112249,12.20422714,1.0
13.84987675,0.3415570624,12.95352161,-2.793100312,13.25563249,1.0
13.85991675,0.1443230233,13.512899,-1.995368773,13.66018906,1.0
13.86995675,-0.3491283296,14.0942514,-1.290602701,14.15752339,1.0
13.87999775,-0.8619545777,14.78632434,-0.8993538076,14.83870582,1.0
13.89003775,-1.447440374,15.20506918,-1.322813258,15.33098324,1.0
13.90007775,-1.68754576,15.14690108,-1.323141872,15.2979452,1.0
13.91011875,-2.109979316,13.98163052,-1.849640957,14.2604059,1.0
13.92015875,-2.742479212,12.07457283,-3.180264925,12.78399727,1.0
13.93019875,-3.696127925,10.23626904,-4.388030707,11.73445265,1.0
13.94023975,-4.786722814,8.49037289,-5.091610379,10.9965287,1.0
13.95027975,-5.496894929,7.435404793,-4.827543104,10.43102443,1.0
13.96031975,-5.490198698,7.270817952,-3.735946294,9.847048804,1.0
13.97036075,-4.81503474,7.610933529,-2.339013146,9.304936928,1.0
13.98040075,-3.843702877,7.923619233,-1.258861091,8.896208451,1.0
13.99044075,-3.10275979,8.13562524,-0.5122195995,8.72226377,1.0
14.00048175,-2.237206835,8.41252423,0.12716404,8.705850276,1.0
14.01052175,-1.500284878,8.809254888,0.7575792933,8.968152139,1.0
14.02056175,-0.5976646695,9.408755291,1.301603653,9.517145121,1.0
14.03060275,0.538142353,9.931202255,1.40570748,10.0446199,1.0
14.04064275,1.529923829,9.801732622,0.9138636732,9.962418187,1.0
14.05068275,1.843669488,7.895084236,-0.5860313416,8.128647182,1.0
14.06072375,2.243466426,4.365486183,-2.60398674,5.556199974,1.0
14.07076375,2.6538401,-1.137845947,-5.271281283,6.010321708,1.0
14.08080375,3.003620248,-13.46402446,-9.376621917,16.68000983,1.0
14.09084475,3.315457814,-42.84082767,-15.8291273,45.791812,1.0
14.10088475,9.348061777,-66.64580621,-15.99905207,69.17383473,1.0
14.11092475,13.76319257,-40.40077054,-4.160023795,42.88302144,1.0
14.12096575,9.000195715,-19.09851958,2.641434063,21.27755031,1.0
14.13100575,9.432525392,-13.53767248,5.600421052,17.42428844,1.0
14.14104575,7.361351561,-15.71584451,6.109166236,18.39834715,1.0
14.15108675,1.198679793,-18.82529089,6.370058473,19.90994865,1.0
14.16112675,-0.4180613011,-18.04906599,5.256380239,18.80353934,1.0
14.17116675,-0.5565986507,-15.57050144,4.604352836,16.24654986,1.0
14.18120775,0.6322664452,-13.08657149,4.091202067,13.72574401,1.0
14.19124775,1.044732546,-9.83593591,3.425792434,10.46771967,1.0
14.20128775,0.2852226479,-6.957491977,2.288996794,7.32990811,1.0
14.21132875,-1.190188905,-4.345622606,1.690300237,4.812286396,1.0
14.22136875,-2.341278942,-1.463401957,1.919083074,3.362441407,1.0
14.23140875,-2.982272941,1.650980051,2.342293872,4.135943375,1.0
14.24144975,-2.984960614,4.778590214,2.090571531,6.009609274,1.0
14.25148975,-3.129257909,7.088671337,1.54675577,7.90151693,1.0
14.26153075,-3.275767499,8.690083956,0.8676893806,9.327437843,1.0
14.27157075,-2.397578273,10.38683016,-0.2209744656,10.66224423,1.0
14.28161075,-1.408923595,12.29373583,-1.518496762,12.46703007,1.0
14.29165175,-0.8582379413,14.00881072,-2.85492877,14.32249868,1.0
14.30169175,-0.595701613,15.24252878,-3.695432106,15.69540578,1.0
14.31173175,-0.547307425,15.82531609,-2.985466105,16.11375755,1.0
14.32177275,-0.5370264119,16.27655975,-1.849273751,16.39007651,1.0
14.33181275,-0.8074482952,16.63582438,-1.311056846,16.70692956,1.0
14.34185275,-1.025829813,16.8927674,-0.8053364271,16.94303645,1.0
14.35189375,-1.340098651,16.89924144,-0.2592041463,16.95427416,1.0
14.36193375,-2.16243498,15.4205648,-1.409315212,15.63509236,1.0
14.37197375,-2.525773506,12.78176549,-2.872755761,13.34188093,1.0
14.38201475,-3.496498135,9.967998784,-4.412248705,11.44790101,1.0
14.39205475,-4.884158769,7.601033024,-5.521902886,10.58877337,1.0
14.40209475,-5.813600594,6.211721136,-4.95798279,9.84708204,1.0
14.41213575,-5.929253258,6.06213825,-3.8084161,9.295676282,1.0
14.42217575,-5.032412583,6.530950459,-1.927642229,8.467248365,1.0
14.43221529,-4.398623815,7.103418015,-0.4708832932,8.368283578,1.0
14.44225629,-3.332889533,7.772909589,0.1413967842,8.458502773,1.0
14.45229629,-2.173829303,8.702978235,0.4835015845,8.9833812,1.0
14.46233629,-1.10167317,9.650434163,0.7209938496,9.739835493,1.0
14.47237729,-0.1698812029,10.55831029,0.8504681611,10.59386954,1.0
14.48241729,0.4204963741,11.19524983,0.7628909039,11.22908894,1.0
14.49245729,1.46889717,10.86255846,0.07161436299,10.96165881,1.0
14.50249829,1.43609546,9.11412345,-0.9828888845,9.278776158,1.0
14.51253829,1.525510205,6.431620299,-2.085955592,6.931387436,1.0
14.52257829,2.792803273,1.240126612,-4.328653402,5.298575696,1.0
14.53261929,4.265859276,-14.06438382,-9.209961653,17.34438933,1.0
14.54265929,7.736218311,-62.48267286,-18.35169683,65.57986168,1.0
14.55269929,12.38893434,-95.11313933,-20.55345418,98.0940337,1.0
14.56274029,10.96969582,-48.67597934,-2.827479601,49.97679294,1.0
14.57278029,9.210823533,-17.41058513,5.423000157,20.42979871,1.0
14.58282029,12.3813201,-9.235977085,8.381465575,17.57410952,1.0
14.59286129,7.504555135,-10.44162793,16.48262966,20.9050956,1.0
14.60290129,1.806044117,-12.86665303,19.52210942,23.45048639,1.0
14.61294129,-1.010453098,-12.34909259,14.56370096,19.12125751,1.0
14.62298229,-2.305609903,-10.21041148,9.657439712,14.2419971,1.0
14.63302229,-2.839284545,-7.916146492,6.18185999,10.43754305,1.0
14.64306229,-2.93162202,-5.631606007,2.863924127,6.965016532,1.0
14.65310329,-2.886989346,-3.599119109,0.7475640361,4.674100751,1.0
14.66314329,-2.829023558,-1.249176933,-0.7925058087,3.192472828,1.0
14.67318329,-1.966929817,1.288277264,-2.016999378,3.097863409,1.0
14.68322429,-1.703544911,3.222508135,-1.855648971,4.090239241,1.0
14.69326429,-0.872195245,6.109790719,-2.722069505,6.74536356,1.0
14.70330429,0.2183749397,9.402395859,-4.057083564,10.24268825,1.0
14.71334529,2.040489982,11.44005871,-5.337408029,12.78774676,1.0
14.72338529,3.713975381,12.13507982,-4.725085852,13.54179499,1.0
14.73342529,3.802568884,13.16338987,-4.522686237,14.42875787,1.0
14.74346629,2.200544355,14.47846259,-3.984642994,15.17714249,1.0
14.75350629,1.397526349,15.89218484,-2.98546786,16.23045401,1.0
14.76354629,0.9041515942,17.2504486,-1.668678403,17.35453701,1.0
14.77358729,-0.136738746,18.19873834,-0.8343011945,18.21836527,1.0
14.78362729,-1.391757193,18.67461282,-0.657213006,18.73793161,1.0
14.79366729,-2.772261712,18.40993392,-1.069038252,18.64816197,1.0
14.80370829,-3.913588214,16.86988842,-2.012467201,17.43442951,1.0
14.81374829,-5.044823883,14.13824468,-3.326190963,15.37542705,1.0
14.82378829,-6.450315601,11.18241753,-4.691223457,13.73537807,1.0
14.83382929,-7.842042389,8.62634989,-5.503543798,12.89187867,1.0
14.84386929,-8.376404809,7.058331889,-4.766449056,11.94584627,1.0
14.85390929,-8.635288528,6.568505956,-4.278795363,11.66282848,1.0
14.86395029,-7.903636959,7.178628995,-3.073259125,11.11058563,1.0
14.87399029,-5.842893391,7.669043743,-2.322310574,9.916993572,1.0
14.88403029,-3.389271018,7.334204693,-2.277853024,8.394422607,1.0
14.89407129,-1.691623608,6.683881461,-1.917294996,7.156247754,1.0
14.90411129,-0.5795494106,6.442708958,-1.498926131,6.640117152,1.0
14.91415129,-0.3461034188,4.794230931,-1.531409168,5.044764795,1.0
14.92419229,-0.3548064145,0.0839560765,-2.630606189,2.655753214,1.0
14.93423229,0.599433306,-11.33157415,-4.883944176,12.35381738,1.0
14.94427329,6.682858198,-40.18701505,-10.17103984,41.9893656,1.0
14.95431329,21.02137645,-66.59529562,-15.32964294,71.49706021,1.0
14.96435329,19.7862457,-41.55703171,-3.853289387,46.18798807,1.0
14.97439429,10.80864947,-15.51171471,3.625339193,19.25053975,1.0
14.98443429,9.032309793,-6.656780201,5.018726006,12.2915806,1.0
14.99447429,7.66972202,-8.398321928,7.078362111,13.39625534,1.0
15.00451529,7.449594816,-16.19446952,7.228366581,19.23555534,1.0
15.01455529,5.297921782,-18.03393808,5.24098335,19.5130419,1.0
15.02459529,2.944014316,-16.09903594,3.636689808,16.76519285,1.0
15.03463629,1.014849181,-13.34703688,2.597986912,13.63535289,1.0
15.04467629,-0.2016614047,-10.21602598,2.021573216,10.41607471,1.0
15.05471629,-0.6024433064,-7.376398201,1.66150767,7.585169484,1.0
15.06475729,-0.3174063076,-4.816145711,1.745872175,5.132648042,1.0
15.07479729,-0.2036949201,-2.193033314,1.811438173,2.851700368,1.0
15.08483729,-0.8929302026,0.3226218778,1.592022429,1.853630124,1.0
15.09487829,-1.960797842,3.033921397,1.032822937,3.75714392,1.0
15.10491829,-2.136268544,5.708316214,0.2068885048,6.098468672,1.0
15.11495829,-1.118579225,8.058603961,-0.6301181781,8.160230769,1.0
15.12499929,-0.3594311236,10.38941463,-1.95304955,10.57750111,1.0
15.13503929,-0.3887595879,12.12434667,-2.923944626,12.47799536,1.0
15.14507929,-0.6527780391,13.37704713,-3.445961235,13.82917778,1.0
15.15512029,-0.9260710515,14.23465825,-3.205421401,14.62045928,1.0
15.16516029,-1.440453244,14.97352061,-2.667966388,15.27741043,1.0
15.17520029,-2.495246947,15.60396857,-2.486852977,15.99670373,1.0
15.18524129,-3.79686668,15.92307802,-3.536218271,16.74710273,1.0
15.19528129,-5.148271068,15.55007361,-4.439460477,16.97110172,1.0
15.20532129,-6.196074572,14.40186523,-4.91257039,16.4298025,1.0
15.21536229,-6.804151086,12.33547325,-5.930538476,15.28501419,1.0
15.22540229,-6.744026506,10.18080469,-6.261438841,13.7235671,1.0
15.23544229,-6.726456792,8.836747327,-5.4924528,12.3895263,1.0
15.24548329,-6.260986851,8.543603602,-4.135374273,11.37077127,1.0
15.25552329,-4.406336001,8.53759208,-2.757118886,9.995397942,1.0
15.26556329,-2.831551602,8.29146757,-1.908648133,8.967109715,1.0
15.27560429,-1.652973659,8.142354215,-1.319397315,8.412553914,1.0
15.28564429,-0.3942469074,8.355992764,-0.65806955,8.391132297,1.0
15.29568429,0.2814541174,8.518596815,-0.1655083992,8.524851972,1.0
15.30572529,0.6535427088,8.937585484,0.4611517721,8.973305596,1.0
15.31576529,0.5640960968,9.565816766,0.960058431,9.630408454,1.0
15.32580529,-0.02591529831,9.791180736,1.10375434,9.853231219,1.0
15.33584629,-0.2983796141,9.872444755,1.248791016,9.955585108,1.0
