"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.198026000E0,-3.140538065E0,-9.820234966E-1,1.780498216E0,3.741326420E0
2.208063000E0,-4.046833687E0,-1.231079215E0,1.747193645E0,4.576582192E0
2.218100000E0,-5.457608072E0,-2.480706968E0,1.563971143E0,6.195595102E0
2.228136000E0,-6.978716201E0,-4.001667162E0,1.295420222E0,8.148247262E0
2.238173000E0,-8.406529080E0,-5.773000453E0,5.985477452E-1,1.021545519E1
2.248210000E0,-8.063446040E0,-7.514798872E0,-2.023111765E-1,1.102416863E1
2.258246000E0,-4.343425515E0,-7.970032677E0,-5.787677841E-1,9.095149159E0
2.268283000E0,-1.953956746E-1,-7.701639631E0,-3.422981970E-1,7.711718391E0
2.278320000E0,4.326406609E0,-5.967784654E0,-2.228337340E-1,7.374408634E0
2.288357000E0,7.164944757E0,-4.544496936E0,-9.854102039E-1,8.541657862E0
2.298393000E0,7.524131613E0,-3.221684847E0,1.667653386E0,8.353016078E0
2.308430000E0,9.138529728E0,-8.981510353E-1,5.303627495E0,1.060414379E1
2.318467000E0,1.028632471E1,1.230581617E0,9.651705347E0,1.415903328E1
2.328504000E0,8.126216485E0,5.013572270E-1,1.245445006E1,1.487951880E1
2.338540000E0,5.449636563E0,2.046067641E0,1.171530586E1,1.308179357E1
2.348577000E0,3.280723891E0,3.004866582E0,7.971260008E0,9.128710672E0
2.358614000E0,1.575426423E0,3.343038545E0,4.916924812E0,6.150936899E0
2.368651000E0,-6.310293205E-1,2.814385346E0,3.416547694E0,4.471214715E0
2.378687000E0,-1.344940584E0,2.902807526E0,8.630876219E-1,3.313619916E0
2.388724000E0,-2.721635642E0,3.193494835E0,-2.006163611E0,4.650849628E0
2.398761000E0,-3.787583640E0,3.763757406E0,-4.788644209E0,7.172361745E0
2.408797000E0,-4.832306538E0,4.093567851E0,-6.436066521E0,9.029475981E0
2.418834000E0,-6.477149059E0,3.716999561E0,-4.990646507E0,8.981987431E0
2.428871000E0,-6.937636587E0,3.025282136E0,-2.082240564E0,7.849768097E0
2.438908000E0,-5.873879541E0,2.732292193E0,6.033624887E-1,6.506299084E0
2.448944000E0,-4.653810048E0,2.523520281E0,2.772478352E0,5.976013619E0
2.458981000E0,-3.856916707E0,2.638916836E0,4.038732370E0,6.176653440E0
2.469018000E0,-3.194962779E0,2.863054646E0,3.876563352E0,5.782094126E0
2.479054000E0,-2.816939995E0,2.795680688E0,3.046606639E0,5.003278271E0
2.489091000E0,-2.521676947E0,2.662340198E0,2.568476891E0,4.477050758E0
2.499128000E0,-2.312399105E0,2.582083070E0,1.904440769E0,3.954900409E0
2.509165000E0,-1.272969253E0,2.870583521E0,5.552700171E-1,3.188890914E0
2.519201000E0,-1.003795896E-1,2.617726527E0,-1.032010174E-1,2.621682414E0
2.529238000E0,4.653525580E-1,1.574335917E0,5.249574664E-1,1.723562278E0
2.539275000E0,1.927376034E0,1.281315569E0,1.104196098E0,2.564331684E0
2.549312000E0,4.216961058E0,1.597889087E0,3.818333563E0,5.908949254E0
2.559348000E0,7.508990248E0,2.166033211E0,3.598549882E0,8.603847725E0
2.569385000E0,9.093748242E0,4.060604757E-1,-5.012275357E0,1.039153725E1
2.579422000E0,9.629933240E0,-2.695697393E0,-7.731914760E0,1.264060538E1
2.589458000E0,8.239498687E0,-4.503148350E0,-8.274160981E0,1.251516774E1
2.599495000E0,3.776860724E0,-5.788151173E0,-5.486333688E0,8.824240946E0
2.609532000E0,-4.468908517E-1,-5.584456984E0,-5.744041532E-1,5.631679267E0
2.619569000E0,-2.785813512E0,-4.438642452E0,1.558908623E0,5.467403390E0
2.629605000E0,-1.740915928E0,-2.650653368E0,-1.061006516E-1,3.173012590E0
2.639642000E0,1.143050188E0,-9.055501020E-1,-4.253712855E0,4.496738570E0
2.649679000E0,2.738941354E0,-2.049682975E-1,-6.682113263E0,7.224572610E0
2.659716000E0,3.379759644E0,-3.222488254E-1,-5.128439652E0,6.150407533E0
2.669752000E0,2.796619166E0,-9.852230930E-1,-9.302826548E-1,3.107598610E0
2.679789000E0,6.005292935E-1,-3.107872303E0,3.206413381E0,4.505617877E0
2.689826000E0,-9.009717321E-1,-5.378516879E0,4.595372097E0,7.131454171E0
2.699862000E0,-6.245999414E-1,-6.374001836E0,4.550661363E0,7.856624168E0
2.709899000E0,-2.324794471E-1,-6.109757974E0,4.040996412E0,7.328904502E0
2.719936000E0,-2.506987133E-1,-4.925679848E0,3.342618423E0,5.958042441E0
2.729973000E0,6.221298583E-2,-2.940779344E0,2.937434152E0,4.156990860E0
2.740009000E0,-1.039204442E-1,-6.266782612E-1,2.497112209E0,2.576644035E0
2.750046000E0,-3.800386119E-1,6.878079772E-1,2.555396085E0,2.673491783E0
2.760083000E0,-3.688576392E-1,6.391772693E-1,3.142111259E0,3.227610060E0
2.770119000E0,-5.388815872E-1,-5.351172960E-1,2.987239566E0,3.082262823E0
2.780156000E0,-1.033801980E0,-2.385146508E0,1.967692147E0,3.260288758E0
2.790193000E0,-1.534479834E0,-3.256989166E0,5.961752374E-1,3.649387852E0
2.800230000E0,-1.933615013E0,-2.674456798E0,-1.002051380E0,3.449013359E0
2.810266000E0,-2.575335675E0,-1.311257991E0,-1.515087104E0,3.263010924E0
2.820303000E0,-3.442311403E0,-1.940164626E-1,-1.166455349E0,3.639748380E0
2.830340000E0,-3.731017676E0,3.515767050E-1,-3.412376583E-1,3.763049590E0
2.840376000E0,-3.672130075E0,7.030890906E-1,2.990454657E-1,3.750773486E0
2.850413000E0,-3.641506745E0,1.060932257E0,4.050000831E-2,3.793123894E0
2.860450000E0,-3.983967640E0,1.196673029E0,-1.080629918E0,4.297881515E0
2.870487000E0,-4.779495948E0,7.448686159E-1,-7.863816543E-1,4.900694530E0
2.880523000E0,-4.730556799E0,5.787006873E-1,1.306523792E-1,4.767612837E0
2.890560000E0,-4.336211805E0,7.796899545E-1,4.920396888E-1,4.433142486E0
2.900597000E0,-3.349408210E0,1.033246860E0,1.303718591E0,3.739761569E0
2.910634000E0,-2.174258197E0,1.239440734E0,2.224710166E0,3.348573929E0
2.920670000E0,-7.428353197E-1,1.785816259E0,2.440285167E0,3.113829751E0
2.930707000E0,2.996086622E-1,1.896804598E0,1.534183087E0,2.457915942E0
2.940744000E0,6.235143328E-1,1.885263364E0,7.245333154E-1,2.113749417E0
2.950780000E0,1.035253040E0,2.102169337E0,-4.018778893E-1,2.377471475E0
2.960817000E0,1.877763725E0,2.325197344E0,-1.823925487E0,3.501320248E0
2.970854000E0,2.355015805E0,2.512455010E0,-2.999209986E0,4.566595029E0
2.980891000E0,2.117709189E0,2.377590736E0,-3.241037961E0,4.543342050E0
2.990927000E0,1.661552255E0,2.185348903E0,-3.020137171E0,4.081388765E0
3.000964000E0,1.398255789E0,2.166258913E0,-2.056941708E0,3.298303522E0
3.011002250E0,1.171347934E0,1.726716111E0,3.107596314E-1,2.109544041E0
