Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Predicted Label
44.55158671,-0.8143561958,7.051727459,-6.269292821,9.470695257,1.0
44.56162471,-0.3447506654,6.996885254,-5.63356424,8.989566303,1.0
44.57166171,-0.379129516,7.081413188,-4.583807182,8.444018013,1.0
44.58169871,-0.2258212227,7.197662267,-3.251008926,7.901037677,1.0
44.59173671,0.3854094256,6.452545145,-1.144993583,6.564669799,1.0
44.60177371,0.9375728171,4.660543701,1.115501689,4.883037415,1.0
44.61181171,0.6627563126,1.754783916,3.102961518,3.625863029,1.0
44.62184871,-0.2705505221,-1.852068136,7.49307705,7.723312608,1.0
44.63188571,-0.5189906752,-7.352117053,10.98296082,13.22680629,1.0
44.64192371,0.1200990321,-14.12983639,11.76974461,18.39004046,1.0
44.65196071,0.3008952324,-19.70739716,13.21737838,23.73122694,1.0
44.66199771,2.182895704,-18.69812447,8.3101465,20.57774106,1.0
44.67203571,2.901181415,-10.54015351,2.956354865,11.32482776,1.0
44.68207271,1.460736212,-1.377240311,2.179197047,2.963012137,1.0
44.69210971,-1.802183639,4.976420816,3.1484397,6.158352259,1.0
44.70214771,-5.529311893,7.459532159,4.817492032,10.46069498,1.0
44.71218471,-7.716854671,5.105356014,4.284796068,10.19676338,1.0
44.72222171,-7.869901448,0.5954453588,1.229522102,7.987592164,1.0
44.73225971,-4.485701428,-2.748607094,-2.820325533,5.969136819,1.0
44.74229671,-1.169625564,-6.289257554,-2.769263552,6.970767904,1.0
44.75233371,1.990646562,-7.703352866,1.383569337,8.075802327,1.0
44.76237171,2.523161262,-5.112237602,-0.09207639724,5.701736062,1.0
44.77240871,-0.8467114712,1.263218436,-5.810350712,6.006064979,1.0
44.78244671,-3.446899713,5.468714274,-7.886711608,10.19745917,1.0
44.79248371,-5.149271527,6.388500592,-4.627683519,9.420371108,1.0
44.80252071,-6.003812274,4.396899179,-1.404080785,7.572973462,1.0
44.81255871,-3.914553882,0.9497310787,-2.297413715,4.637222336,1.0
44.82259571,0.3000785226,-2.015787835,-3.825830863,4.334792902,1.0
44.83263271,3.086716492,-3.46342336,-5.969582673,7.560359605,1.0
44.84267071,2.631557531,-3.143221645,-6.592509946,7.763125964,1.0
44.85270771,1.333764801,-2.276484191,-6.164468032,6.705369112,1.0
44.86274471,1.265031365,-0.9107547086,-5.902754261,6.105103305,1.0
44.87278271,1.920656852,-0.1023941016,-5.396465492,5.728983078,1.0
44.88281971,2.666401674,-0.1314723051,-4.536888831,5.264061466,1.0
44.89285671,2.925140966,-0.9764329737,-3.912441867,4.981673653,1.0
44.90289471,2.72134065,-1.998214613,-2.164586025,4.010484912,1.0
44.91293171,0.8951481977,-1.6325315,0.4055605388,1.905499605,1.0
44.92296871,-0.6215406051,-1.104634931,2.324309445,2.647441302,1.0
44.93300671,-1.671594702,-1.157655144,1.038885769,2.283347963,1.0
44.94304371,-1.097635814,-0.7686749697,-0.4529112911,1.414494336,1.0
44.95308171,0.001702124476,-0.09344786167,-0.596472276,0.6037504254,1.0
44.96311871,0.554704299,1.031991463,-1.710598408,2.073366863,1.0
44.97315571,1.043970946,1.869816189,-2.500841271,3.292460323,1.0
44.98319371,0.5492891926,1.547435802,-1.626083776,2.310935876,1.0
44.99323071,0.4076213899,1.48057523,-0.7856366459,1.724958883,1.0
45.00326771,0.2957638621,1.449377995,-0.2899681751,1.507399873,1.0
45.01330571,0.4363075376,1.423949039,-0.1175179249,1.493922888,1.0
45.02334271,0.467427004,1.150605156,0.6961671567,1.423737665,1.0
45.03337971,0.4782040071,1.111750993,1.491998935,1.921127316,1.0
45.04341771,0.8128708568,1.279152099,1.683974719,2.265559528,1.0
45.05345471,1.483740327,1.129173941,1.764248804,2.566922864,1.0
45.06349171,1.706341927,1.38590413,1.515793594,2.670199103,1.0
45.07352971,1.363653574,1.607615345,0.6599974501,2.208975963,1.0
45.08356671,1.249923622,1.736157026,0.4021527815,2.176758401,1.0
45.09360471,1.370029817,2.779192709,0.185617522,3.104085643,1.0
45.10364171,1.736405094,3.61202099,0.3966505516,4.027298095,1.0
45.11367871,1.904792479,3.701899711,0.6386996249,4.211915606,1.0
45.12371671,1.026000113,2.9211748,0.472912277,3.132025617,1.0
45.13375371,-0.1026883627,1.884747055,0.8619320659,2.075028493,1.0
45.14379071,-1.196517639,0.4710166097,1.802268716,2.213974623,1.0
45.15382871,-2.490710385,-0.8755392677,3.694039299,4.540499265,1.0
45.16386571,-3.254739742,-1.449483245,6.058214768,7.028250041,1.0
45.17390271,-3.180497645,-1.660781153,7.733140336,8.524976174,1.0
45.18394071,-2.098679865,-2.311094445,8.051448723,8.63547574,1.0
45.19397771,0.4362822483,-2.735933254,6.598164203,7.156217145,1.0
45.20401471,3.520272914,-3.027054427,4.810496131,6.685525628,1.0
45.21405271,5.180078752,-3.799831218,3.861200085,7.495385198,1.0
45.22408971,5.560230215,-4.659378351,3.484291488,8.047748371,1.0
45.23412771,5.982521392,-4.9544347,3.103172311,8.364607809,1.0
45.24416471,6.20574879,-4.959593114,2.463845937,8.317416588,1.0
45.25420171,6.385656506,-4.533839216,1.8120954,8.038407602,1.0
45.26423971,5.517628571,-3.387603099,1.921385708,6.753651075,1.0
45.27427671,3.401746929,-3.437126677,1.604594235,5.095139313,1.0
45.28431371,0.5455729946,-4.832786887,0.498330562,4.888947978,1.0
45.29435171,-1.421552265,-5.112805367,2.900655166,6.047759085,1.0
45.30438871,-2.107293106,-4.148044605,3.526857171,5.838294253,1.0
45.31442571,-1.939661034,-4.028273748,4.187447237,6.125682711,1.0
45.32446371,-1.693598651,-4.218575474,4.503738334,6.399086998,1.0
45.33450071,-2.028261408,-3.789143677,3.764327509,5.713284147,1.0
45.34453771,-2.207413371,-2.758380715,2.77246081,4.490865941,1.0
45.35457571,-3.240948206,-1.342052937,1.436471436,3.790554253,1.0
45.36461271,-3.393721918,-0.8677227098,-1.238531492,3.715407301,1.0
45.37465071,-2.954412128,-1.182830331,-4.599709269,5.593296342,1.0
45.38468771,-3.478406265,-2.000088646,-6.922649004,8.001420747,1.0
45.39472471,-3.767513657,-3.430077274,-6.015078104,7.882940686,1.0
45.40476271,-3.224972152,-4.593474968,-1.936437026,5.937191762,1.0
45.41479971,-2.861946598,-5.236395625,3.385513304,6.860923976,1.0
45.42483671,-4.506379521,-6.006210802,4.710057631,8.863784038,1.0
45.43487471,-7.017573287,-6.950392873,1.586738885,10.00360116,1.0
45.44491171,-7.962110869,-6.737913827,-2.294815358,10.67992836,1.0
45.45494871,-5.319688042,-4.322790399,-2.461372565,7.283127941,1.0
45.46498671,-2.174076787,-1.659501783,-2.629694608,3.794186312,1.0
45.47502371,0.6564514062,-0.2218152952,-5.420796926,5.464903456,1.0
45.48506071,2.374099802,-0.7740696108,-3.581939405,4.366442892,1.0
45.49509871,1.692572026,-1.755627669,-3.917337156,4.614386088,1.0
45.50513571,3.419054103,-1.351269318,-5.274968537,6.429708609,1.0
45.51517271,5.382122272,-0.651568104,-4.863545872,7.283258858,1.0
45.52521071,6.310265431,-0.3871295303,-3.451560821,7.202957114,1.0
45.53524771,6.192824104,0.4364034319,-3.169698422,6.970545634,1.0
45.54528558,5.246836998,1.53792706,-5.135047005,7.500881673,1.0
45.55532258,3.174541671,3.935413531,-5.521412889,7.486734587,1.0
45.56535958,0.141462273,5.239716259,-5.376092039,7.508462136,1.0
45.57539758,-1.020465577,5.837188847,-6.114615256,8.514848405,1.0
45.58543458,-1.07658613,6.152753136,-6.804663886,9.236820852,1.0
45.59547158,-1.061675438,6.329415647,-6.870383667,9.401639692,1.0
45.60550958,-0.8890039435,6.639986998,-6.93118243,9.639556277,1.0
45.61554658,-0.8549469821,6.834748396,-7.496449724,10.18044589,1.0
45.62558358,-0.9772369659,7.041659138,-7.333241072,10.21353906,1.0
45.63562158,-0.9179991165,7.574919943,-6.826446519,10.23828631,1.0
45.64565858,-0.7057422647,7.625894215,-6.172541867,9.836290349,1.0
45.65569558,-0.4298383243,7.381119243,-5.146298218,9.008333231,1.0
45.66573358,-0.3922607544,6.994936962,-3.737920314,7.940721621,1.0
45.67577058,-0.05513544291,6.294414214,-2.299438605,6.701500437,1.0
45.68580858,0.9475714096,5.296316721,-0.913328653,5.457383221,1.0
45.69584558,1.651994542,4.039873454,1.54198912,4.628973314,1.0
45.70588258,0.8529634604,1.893645347,3.719891302,4.260402641,1.0
45.71592058,-0.7887391055,-0.4745272779,6.183479669,6.251616298,1.0
45.72595758,-3.121991867,-4.284312796,8.401746057,9.934359877,1.0
45.73599458,-3.222125727,-8.597507329,10.29014762,13.79080725,1.0
45.74603258,-0.1967291321,-13.51392226,13.33161193,18.98411636,1.0
45.75606958,3.43032695,-16.9840249,11.89010487,21.01425322,1.0
45.76610658,6.000633143,-14.19648997,3.811194697,15.87681109,1.0
45.77614458,4.760528457,-6.8332059,0.6235970709,8.351299742,1.0
45.78618158,3.449705792,0.9253902894,3.106272504,4.733470831,1.0
45.79621858,1.509480648,5.597300393,5.72934631,8.150687864,1.0
45.80625658,-0.7630249514,5.668224195,7.834839204,9.700292674,1.0
45.81629358,-1.651135294,1.150011663,4.32650455,4.771521372,1.0
45.82633058,-2.424166732,-2.410826309,-3.289722756,4.744569912,1.0
45.83636858,-3.03791446,-5.247890666,-6.39759652,8.814676508,1.0
45.84640558,-3.072519744,-7.827797987,-4.918399479,9.741942945,1.0
45.85644358,-4.309111422,-6.559675491,-1.359970559,7.96538158,1.0
45.86648058,-6.134255469,-1.835098346,0.3766747087,6.413934825,1.0
45.87651758,-7.215212685,2.798314274,-2.456883073,8.119490827,1.0
45.88655558,-8.097534723,5.912236106,-3.906365148,10.76031101,1.0
45.89659258,-9.086454425,6.030751566,-2.527872364,11.19480938,1.0
45.90662958,-6.540118309,3.514426283,-3.918652487,8.395247281,1.0
45.91666758,-1.118306014,0.2266170287,-5.361586851,5.481658251,1.0
45.92670458,2.170771063,-2.181678021,-6.535726465,7.224104541,1.0
45.93674158,0.8484719217,-2.638029229,-7.846459376,8.321419804,1.0
45.94677958,0.03727219909,-1.67666453,-7.87423365,8.050847703,1.0
45.95681658,0.6948965567,-0.2864942712,-6.722228086,6.764119354,1.0
45.96685358,1.441575763,0.1720531511,-5.530895319,5.718264247,1.0
45.97689158,2.240567961,-0.6182144165,-4.298000251,4.886219398,1.0
45.98692858,3.141245286,-2.13283272,-2.914808644,4.786701034,1.0
45.99696658,4.849864557,-3.609980897,0.369488773,6.057199869,1.0
46.00700358,5.210253893,-3.525975704,3.939408056,7.422815243,1.0
46.01704058,2.549749137,-2.997634746,2.641044053,4.739424904,1.0
46.02707858,0.6518207037,-2.462719764,-0.2358497822,2.558414349,1.0
46.03711558,0.4389583728,-1.255686638,-1.765577876,2.210587845,1.0
46.04715258,0.3124363205,0.2291921425,-1.109500984,1.175218246,1.0
46.05719058,-0.1147030753,1.156132529,-0.7137216675,1.363524051,1.0
46.06722758,0.02738075674,1.651474725,-1.435850462,2.188557749,1.0
46.07726458,0.4079760236,1.798667854,-1.58894694,2.434420437,1.0
46.08730258,0.8686699587,1.891230447,-1.398461611,2.507396055,1.0
46.09733958,1.457348627,1.84412177,-0.9055373112,2.518858461,1.0
46.10737658,1.475619714,1.460340355,-0.4901756696,2.133147834,1.0
46.11741458,0.8878894642,1.043730918,-0.3792668525,1.421817595,1.0
46.12745158,0.3234726477,1.339422859,-0.01269843478,1.377987445,1.0
46.13748958,0.3971870336,1.340915653,1.210929126,1.849908559,1.0
46.14752658,0.8967405407,1.52222787,1.366046401,2.233249663,1.0
46.15756358,1.335121209,1.955938659,0.3612643719,2.395570209,1.0
46.16760158,0.9998526804,1.801827689,0.4246364951,2.103949752,1.0
46.17763858,0.4162217671,1.822539112,0.5914598966,1.960794274,1.0
46.18767558,0.4231011625,2.129565296,0.305731099,2.192609051,1.0
46.19771358,0.6589038746,2.154508349,0.6890277064,2.356017767,1.0
46.20775058,1.092365718,2.337685243,0.9833017711,2.761325321,1.0
46.21778758,1.010783758,2.433053915,1.10131839,2.855580038,1.0
46.22782558,0.07371745571,1.992318281,0.835863132,2.161812566,1.0
46.23786258,-0.7708540808,1.458546429,1.022482574,1.940887507,1.0
46.24789958,-1.563587712,0.9037099832,1.708852429,2.486297426,1.0
46.25793758,-2.091362951,0.2874257326,3.0280964,3.691311468,1.0
46.26797458,-2.147164246,-0.1634402025,4.914543825,5.365609752,1.0
46.27801158,-2.4089112,-0.4053851223,6.338532625,6.792951208,1.0
46.28804958,-1.947868625,-1.014039341,6.483246535,6.84506783,1.0
46.29808658,1.086832352,-2.269288023,5.2835312,5.852057299,1.0
46.30812458,4.498436079,-3.375856628,4.013275055,6.909320646,1.0
46.31816158,5.606036133,-4.099246666,3.371356026,7.719942086,1.0
46.32819858,5.858466865,-4.61033366,3.171637066,8.101610466,1.0
46.33823658,6.097952446,-5.023041835,2.587016366,8.313159868,1.0
46.34827358,5.878044512,-5.216523862,1.821525497,8.067309566,1.0
46.35831058,4.791071973,-4.920393965,1.188295869,6.969698307,1.0
46.36834858,2.760823389,-3.8582718,1.044778154,4.857979874,1.0
46.37838558,0.6533303086,-3.045356796,2.186762906,3.805649815,1.0
46.38842258,-0.9481033601,-2.865259046,3.955112801,4.975090617,1.0
46.39846058,-2.071380823,-2.944687623,5.015035243,6.173522674,1.0
46.40849758,-2.256472534,-2.819803376,4.777661676,5.989074258,1.0
46.41853458,-0.5334270121,-3.360884247,4.300280957,5.483840225,1.0
46.42857258,1.010660089,-3.989790298,4.317670577,5.965076667,1.0
46.43860958,1.357194448,-4.066885836,4.163549666,5.976343614,1.0
46.44864658,0.6965545347,-3.454720364,3.473969983,4.94861076,1.0
46.45868458,-0.1125809745,-2.590487273,2.111045995,3.343622882,1.0
46.46872158,-0.5368737996,-1.629341844,-0.3000674129,1.741559294,1.0
46.47875958,-1.457322168,-1.185974963,-1.912316676,2.680910216,1.0
46.48879658,-1.507511598,-1.29861631,-3.688276284,4.190749036,1.0
46.49883358,-1.466668066,-2.126520066,-5.420634958,6.004705335,1.0
46.50887158,-2.051101656,-2.983399115,-6.03819858,7.040421178,1.0
46.51890858,-2.660606206,-3.880084253,-3.463259053,5.841921128,1.0
46.52894558,-3.402361179,-4.942753717,1.451790556,6.173700003,1.0
46.53898358,-5.674587135,-6.161625701,3.837232348,9.213627002,1.0
46.54902037,-8.209470896,-6.744774365,1.54648139,10.73680578,1.0
46.55905737,-8.209474404,-5.955405514,-0.04209878325,10.1421939,1.0
46.56909537,-6.013599928,-4.055961483,-0.3008113249,7.259799935,1.0
46.57913237,-3.784509174,-2.204877434,-1.611225416,4.666909205,1.0
46.58916937,-0.9947197022,-0.4643437672,-3.513205969,3.680719848,1.0
46.59920737,0.4795699167,-0.2638930285,-2.943127586,2.993597639,1.0
46.60924437,0.3933631007,-1.865234311,-3.975836502,4.40920735,1.0
46.61928237,2.689942856,-2.016947923,-6.09563344,6.961366139,1.0
46.62931937,5.090361414,-1.179949992,-5.765892577,7.781360968,1.0
46.63935637,5.66493806,-0.6947778583,-3.470517202,6.67972523,1.0
46.64939437,4.741200486,-0.1951631016,-2.941711975,5.583076216,1.0
46.65943137,2.703889927,1.119722502,-3.381495098,4.472058622,1.0
46.66946837,0.1665918517,3.194211119,-4.101242029,5.20105025,1.0
46.67950637,-0.6800054526,5.08480422,-5.020150387,7.17771212,1.0
46.68954337,-1.018401949,6.132770276,-5.739111745,8.460816592,1.0
46.69958037,-1.408102207,6.83994657,-5.893820885,9.138093102,1.0
46.70961837,-1.323177394,7.58347442,-5.991449506,9.754862883,1.0
46.71965537,-1.294781853,7.788760806,-6.602060203,10.29215497,1.0
46.72969237,-1.120120843,7.778995371,-6.969900354,10.50461568,1.0
46.73973038,-1.142665076,7.487238021,-7.050372074,10.34756798,1.0
46.74976737,-1.012969739,6.974687469,-6.798845322,9.79268455,1.0
46.75980537,-0.6261986433,6.782864882,-6.363633553,9.321760174,1.0
46.76984237,-0.0712008141,6.566650634,-5.869430979,8.807734676,1.0
46.77987937,0.6420687175,6.459377031,-5.322363144,8.394245249,1.0
46.78991737,0.6873460472,6.462743858,-4.037948551,7.651439816,1.0
46.79995437,0.9061666909,6.139616196,-2.259776357,6.604741803,1.0
46.80999137,1.367594452,5.091816201,-0.1482543987,5.27436121,1.0
46.82002937,1.525925211,3.353368236,2.764148993,4.605870812,1.0
46.83006637,1.506425624,0.6763977206,7.23144514,7.417589288,1.0
46.84010337,0.7269618103,-3.853161333,9.869176161,10.61960281,1.0
46.85014137,-0.05790176064,-9.377339371,11.55995002,14.88523735,1.0
46.86017837,0.07073157504,-14.41154822,11.74056584,18.58866889,1.0
46.87021537,1.769289542,-15.99298616,10.65508989,19.29862515,1.0
46.88025337,3.109276219,-12.72663561,6.379471321,14.57163364,1.0
46.89029037,1.389066597,-6.546378338,3.881818537,7.736477914,1.0
46.90032737,-0.898513855,-0.9970321298,3.84424813,4.071810887,1.0
46.91036537,-3.880592961,1.672956226,5.05244339,6.586726688,1.0
46.92040237,-6.604111991,1.322375886,5.43775736,8.656337463,1.0
46.93044037,-8.577139138,-0.413225069,5.034532199,9.95412403,1.0
46.94047737,-6.579115144,-3.282377776,0.6924968594,7.38500588,1.0
46.95051437,-3.398941435,-6.436099266,-1.247841429,7.384665522,1.0
46.96055237,-0.110258022,-6.550539216,-0.5680669409,6.576049035,1.0
46.97058937,0.6841176532,-1.664901102,-3.940757301,4.332375878,1.0
46.98062637,-2.08242826,5.501327119,-9.143720301,10.87238375,1.0
46.99066437,-3.779709487,8.962288801,-11.04134292,14.71462123,1.0
47.00070137,-5.590987154,8.305328979,-5.334670948,11.34444097,1.0
47.01073837,-8.011859565,3.920772688,-1.632855436,9.067996969,1.0
47.02077637,-4.998954231,-0.9170404655,-1.725907441,5.367426116,1.0
47.03081337,0.05861833692,-3.873400885,-6.359627041,7.446578182,1.0
47.04085037,1.306755927,-4.292222325,-9.487715507,10.4951193,1.0
47.05088837,1.071296446,-3.664547113,-8.045536019,8.905460766,1.0
47.06092537,0.9466846794,-2.679655557,-5.767488282,6.429672377,1.0
47.07096337,1.433017778,-1.460980625,-5.046486247,5.445643009,1.0
47.08100037,2.561714002,-0.7904336286,-4.587925668,5.313776988,1.0
47.09103737,3.754724335,-0.9037509137,-4.007581328,5.565557353,1.0
47.10107537,5.120419611,-1.77984859,-2.395587881,5.926668481,1.0
47.11111237,6.046673534,-2.4108573,2.002294654,6.810556338,1.0
47.12114937,3.545774083,-1.766935015,4.664255514,6.119628477,1.0
47.13118737,1.010387463,-1.69283442,2.184193201,2.942324105,1.0
47.14122437,0.2100735015,-1.542670321,0.1057360777,1.560494381,1.0
47.15126137,-0.07623775184,-0.3193953842,-0.4837401509,0.5846624153,1.0
47.16129938,-0.5131598318,0.9318795294,-1.045565628,1.491623261,1.0
47.17133637,-0.686041241,1.298958957,-1.264047571,1.937979159,1.0
47.18137338,0.1392485172,1.677903555,-1.836845056,2.491736392,1.0
47.19141137,1.239798583,1.75326364,-1.729981927,2.757511811,1.0
47.20144837,2.046491272,1.693271207,-0.9436331637,2.81881845,1.0
47.21148537,2.359803506,1.703216152,-0.124342795,2.912915889,1.0
47.22152337,2.434213125,1.319271015,0.4741104446,2.809030129,1.0
47.23156037,2.028468399,0.9447860885,0.7506843296,2.360260952,1.0
47.24159837,1.633833383,0.9265731812,0.9312281495,2.096457786,1.0
47.25163537,0.8112348059,1.14918896,1.645448,2.16477165,1.0
47.26167237,0.5074257597,1.287975547,2.250822515,2.642454145,1.0
47.27171037,0.3136127803,1.328377469,2.001584364,2.422659621,1.0
47.28174737,0.4039154246,1.600458938,1.615029615,2.309315296,1.0
47.29178437,0.7552045928,2.233859743,1.003053592,2.56253387,1.0
47.30182237,0.7266647717,2.719095612,0.5023682106,2.859002703,1.0
47.31185937,0.3888027111,2.905712423,0.09802857041,2.93324766,1.0
47.32189637,0.1543458818,2.869064414,-0.04489726067,2.87356382,1.0
47.33193437,0.2570399456,2.821379201,0.2619763112,2.845150561,1.0
47.34197137,0.006615393609,2.38593939,0.3238854611,2.407831458,1.0
47.35200837,-0.7098407243,1.515954977,0.2479909408,1.692185821,1.0
47.36204637,-1.540293866,0.446718505,0.6456542301,1.728852799,1.0
47.37208337,-1.925089773,-0.4054412556,1.676477419,2.584749462,1.0
47.38212137,-1.673284401,-0.7993015158,3.279405051,3.76739447,1.0
47.39215837,-1.313290337,-1.093588956,5.562908825,5.819503665,1.0
47.40219537,-0.1799867995,-2.093099136,7.880297213,8.155522264,1.0
47.41223337,2.825923949,-3.332667339,7.76448609,8.909532086,1.0
47.42227037,5.40608884,-3.966466924,6.253463824,9.168667635,1.0
47.43230737,6.132888975,-4.361084399,5.497657406,9.319636327,1.0
47.44234537,6.325457667,-4.784412287,3.997310987,8.881470078,1.0
47.45238237,6.5066927,-5.247081996,1.497697339,8.491879456,1.0
47.46241937,6.06144594,-6.035961435,0.2945982197,8.559249116,1.0
47.47245737,4.764210742,-5.474449807,0.3940309989,7.267913395,1.0
47.48249437,3.429249308,-4.292235188,1.793903543,5.779370524,1.0
47.49253137,1.657309662,-3.903195373,4.269863449,6.017752347,1.0
47.50256937,-0.4766144416,-3.522367387,6.471784823,7.383646262,1.0
47.51260637,-1.076883461,-2.962815161,7.173983967,7.836070293,1.0
47.52264337,0.3769419265,-3.306692837,6.150680298,6.993366204,1.0
47.53268137,1.452397936,-3.808275767,4.920636624,6.389451375,1.0
47.54271896,1.114436765,-3.467832745,3.437535982,5.008441562,1.0
47.55275696,0.3901882088,-2.984221233,1.735177617,3.473998355,1.0
47.56279396,0.1011123919,-2.438525739,-0.5904857504,2.511036622,1.0
47.57283096,-0.2422548223,-2.290205267,-3.029978034,3.80585003,1.0
47.58286896,-0.949813963,-2.349431714,-4.35687148,5.04026835,1.0
47.59290596,-2.144174126,-3.105637497,-5.342076446,6.540661106,1.0
47.60294296,-3.495374008,-4.149166101,-5.796408611,7.939242506,1.0
47.61298096,-4.582824557,-5.169533883,-4.704706551,8.358266879,1.0
47.62301796,-6.087027508,-6.458640282,-2.256838569,9.157470093,1.0
47.63305496,-7.218501159,-7.444014818,3.078156753,10.81643031,1.0
47.64309296,-8.111370989,-7.548331484,6.053250482,12.62590547,1.0
47.65312996,-9.587098877,-7.11277239,2.084455635,12.11812491,1.0
47.66316696,-9.255320259,-5.771773707,-0.6806682345,10.92875263,1.0
47.67320496,-6.35329743,-3.16508263,-1.353304734,7.225895791,1.0
47.68324196,-3.691107213,-0.9350358564,-3.258191645,5.011424679,1.0
47.69327996,-0.6420659401,0.5805273575,-4.748075058,4.826331675,1.0
47.70331696,2.108724358,1.156251812,-5.135995424,5.671162638,1.0
47.71335396,4.490754884,0.9209218472,-5.673783728,7.294299025,1.0
47.72339196,7.687967672,-0.4358426839,-5.700045912,9.58046602,1.0
47.73342896,11.58025272,-1.377071326,-4.476760451,12.49159568,1.0
47.74346596,11.64231741,-1.982480925,-3.501363896,12.31800854,1.0
47.75350396,6.504932104,-1.046088515,-3.132997788,7.295486138,1.0
47.76354096,2.325770372,2.015286729,-3.744004927,4.846458636,1.0
47.77357796,0.4367481253,4.158948492,-5.208185148,6.679280951,1.0
47.78361596,-0.5227271922,6.107106262,-6.392762042,8.856488985,1.0
47.79365296,-1.320167539,7.242189984,-6.408023275,9.759862724,1.0
47.80368996,-1.842682916,7.525917937,-6.870262629,10.35545411,1.0
47.81372796,-1.766092723,7.770009955,-8.013201501,11.30059894,1.0
47.82376496,-1.3554473,7.850524945,-8.629695082,11.74476975,1.0
47.83380196,-1.336404819,7.904319913,-8.733502455,11.85488576,1.0
47.84383996,-1.524647594,7.959096045,-8.210638,11.53630515,1.0
47.85387696,-1.642856368,8.081794603,-7.199322292,10.94735687,1.0
47.86391496,-1.28599071,7.91452272,-6.070840076,10.05726311,1.0
47.87395196,-0.8778986192,7.608392329,-4.81033124,9.044204026,1.0
47.88398896,-0.6122563961,7.202964522,-3.440415736,8.005873859,1.0
47.89402696,-0.2918285398,6.067695444,-1.874147807,6.357241689,1.0
47.90406396,0.1147162315,4.427604078,0.7237826791,4.487839018,1.0
47.91410096,0.03354152933,2.292534213,2.892593317,3.691061399,1.0
47.92413896,-0.7865231569,-0.2551017398,6.212011743,6.266800257,1.0
47.93417596,-1.888778125,-4.26941526,9.795500075,10.8511387,1.0
47.94421296,-1.179281509,-8.939796901,9.645499113,13.20402691,1.0
47.95425096,1.286721466,-13.69718336,12.34191104,18.48218743,1.0
47.96428796,2.862062666,-18.2094902,14.50507326,23.45579004,1.0
47.97432496,4.59647459,-16.16517731,7.17603634,18.27391676,1.0
47.98436296,4.06386341,-8.008472857,1.53238156,9.11036863,1.0
47.99439996,1.117871712,-0.05600930929,3.542011108,3.71464896,1.0
48.00443796,-2.360604574,4.047460801,6.123822867,7.710745709,1.0
48.01447496,-4.911881003,3.511995011,8.412635327,10.35534244,1.0
48.02451196,-4.798742351,-0.2218813688,4.497413401,6.58056888,1.0
48.03454996,-5.356597422,-5.959050084,-3.498479757,8.743155863,1.0
48.04458696,-5.951556877,-11.52955503,-7.64007956,15.05730667,1.0
48.05462396,-4.561131095,-12.62387547,-1.987803646,13.56899083,1.0
48.06466196,1.077169536,-5.681288629,-0.7613583487,5.832409556,1.0
48.07469896,0.3306588757,4.789597598,-9.262822237,10.43309428,1.0
48.08473596,-5.949637821,11.79395793,-8.330556791,15.61709993,1.0
48.09477396,-10.05531642,13.18087422,-0.6473300421,16.59107801,1.0
48.10481096,-7.627958867,11.6095309,-0.9579674667,13.92424741,1.0
48.11484796,-4.05911284,5.941814246,-3.478829311,7.992734636,1.0
48.12488596,0.1120409842,-1.340158439,-3.088127425,3.368250112,1.0
48.13492296,3.082577248,-5.604492468,-6.951604416,9.446556106,1.0
48.14495996,1.773025913,-5.30098163,-9.845231813,11.32133458,1.0
48.15499796,0.3744898966,-3.90912328,-8.703706214,9.548611907,1.0
48.16503496,1.00126756,-2.27339803,-7.086045937,7.508856261,1.0
48.17507296,1.613075183,-2.3413456,-5.493363211,6.185543641,1.0
48.18510996,2.808840432,-3.463174269,-1.761635976,4.794426128,1.0
48.19514696,4.739353351,-3.123041734,3.595001792,6.718548782,1.0
48.20518496,3.315819756,-1.309666378,5.125951077,6.243817832,1.0
48.21522196,1.064902808,-0.8723893726,0.03506838351,1.377066084,1.0
48.22525896,0.07990454078,-1.232170891,-3.017916983,3.260744202,1.0
48.23529696,-0.152702668,-0.5761659193,-2.859421186,2.92088596,1.0
48.24533396,-0.735699597,0.6906941628,-1.809748912,2.072077086,1.0
48.25537096,-1.180344679,1.360356476,-0.9768889104,2.048925388,1.0
48.26540896,-0.8319070521,1.304033171,-0.6602496113,1.681814914,1.0
48.27544596,0.1133637705,1.477666824,-0.431405232,1.543522291,1.0
48.28548296,1.080825069,1.781626144,-0.6565351675,2.184814174,1.0
48.29552096,1.689985364,1.695622957,-1.053906242,2.615703751,1.0
48.30555796,2.075442591,1.318536605,-1.652492725,2.962555136,1.0
48.31559596,1.461461851,1.16229374,-1.282869174,2.265513363,1.0
48.32563296,1.172673132,0.9110324514,0.145341864,1.492067914,1.0
48.33566996,1.364693356,0.6408899188,1.541572798,2.156287211,1.0
48.34570796,0.9210920012,-0.08653352916,2.514336644,2.679139281,1.0
48.35574496,0.7047856602,0.1274429888,2.498788898,2.599405797,1.0
48.36578196,1.060344611,1.01173086,1.441105354,2.055411071,1.0
48.37581996,1.522919011,1.756288404,0.3187106752,2.346360537,1.0
48.38585696,1.455228427,2.546667069,-0.989440105,3.095512018,1.0
48.39589396,1.829738642,3.551590016,-0.7723785961,4.06918958,1.0
48.40593196,2.308202997,3.980071641,0.1615188805,4.603787537,1.0
