"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.886795333E0,8.889951727E-1,2.488666783E0,-1.041241758E0,2.840415317E0
2.896833333E0,3.408495493E-1,2.482839448E0,-1.592879777E0,2.969500989E0
2.906870333E0,-8.834543511E-2,2.425188825E0,-1.189821846E0,2.702780380E0
2.916907333E0,-6.006438258E-1,2.346531495E0,-2.280612910E-1,2.432898481E0
2.926944333E0,-1.652677936E0,1.908163399E0,8.271026874E-1,2.656413140E0
2.936981333E0,-2.935025684E0,1.049117373E0,2.288081266E0,3.866566812E0
2.947019333E0,-4.007852639E0,2.099442780E-1,4.387341321E0,5.946067881E0
2.957056333E0,-4.529416674E0,-4.435230017E-1,6.041729128E0,7.564047787E0
2.967093333E0,-3.895723801E0,-8.983504254E-1,6.767715915E0,7.860386513E0
2.977130333E0,-2.274620537E0,-1.322650706E0,6.706012588E0,7.203742659E0
2.987168333E0,-8.530480988E-1,-1.937966073E0,6.121515555E0,6.477372635E0
2.997205333E0,8.582209843E-1,-2.324471120E0,5.545086511E0,6.073523991E0
3.007242333E0,3.576400922E0,-2.242330019E0,4.424320574E0,6.115006134E0
3.017279333E0,5.553015336E0,-2.296841857E0,3.039664824E0,6.734316898E0
3.027317333E0,6.845804311E0,-2.415873626E0,1.677210660E0,7.450806509E0
3.037354333E0,7.045703657E0,-3.026371472E0,9.080711290E-1,7.721752229E0
3.047391333E0,6.416877129E0,-3.554749852E0,4.610281035E-1,7.350177244E0
3.057428333E0,5.216950125E0,-4.023364425E0,6.752598524E-1,6.622688711E0
3.067465333E0,4.563108623E0,-3.696493376E0,1.148495773E0,5.983733460E0
3.077503333E0,3.647354253E0,-3.431865352E0,2.018873118E0,5.399698279E0
3.087540333E0,1.219723192E0,-3.592171447E0,3.973667770E0,5.493765186E0
3.097577333E0,-1.140472077E0,-3.650404453E0,4.522811952E0,5.923002379E0
3.107614333E0,-1.997277451E0,-3.573394868E0,3.790271313E0,5.578926844E0
3.117652333E0,-1.632255073E0,-3.391490913E0,2.281708386E0,4.401438446E0
3.127689333E0,-1.439844256E0,-3.448199549E0,2.079323242E0,4.276308777E0
3.137726333E0,-7.280933927E-1,-3.390472328E0,3.800501894E0,5.144826259E0
3.147763333E0,-3.476149240E-1,-2.909414295E0,4.150871733E0,5.080872349E0
3.157801333E0,-1.095082043E0,-1.996972080E0,3.633223579E0,4.288055007E0
3.167838333E0,-1.325453130E0,-7.205681723E-1,1.796793091E0,2.346169197E0
3.177875333E0,-1.523759695E0,1.212700832E-1,-1.209298483E-1,1.533353863E0
3.187912333E0,-1.122400380E0,-4.129572666E-1,-5.077640212E-1,1.299284657E0
