"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.975601917E0,-8.285774721E0,-4.360642934E0,1.862683171E0,9.546667383E0
1.985639917E0,-6.226319879E0,-4.991227135E0,8.733414455E-1,8.027585741E0
1.995677917E0,-3.204508651E0,-5.674451480E0,-3.827015801E-1,6.527996308E0
2.005715917E0,-9.019982108E-1,-6.536017656E0,2.385766312E-2,6.598007030E0
2.015753917E0,1.357027363E0,-6.419000838E0,3.117562308E0,7.263903205E0
2.025791917E0,2.914589373E0,-4.883926050E0,6.176215088E0,8.396022731E0
2.035829917E0,3.645269136E0,-3.353705621E0,6.489340503E0,8.163753342E0
2.045867917E0,3.867962390E0,-1.939774032E0,5.528031353E0,7.020184256E0
2.055905917E0,1.498495484E0,-1.235683898E0,3.826445990E0,4.291164448E0
2.065943917E0,-8.556704289E-1,-1.690396131E0,2.769352430E0,3.355431991E0
2.075981917E0,-2.370391351E0,-2.314959455E0,2.265615971E0,4.013827122E0
2.086019917E0,-2.489693262E0,-2.336900547E0,2.698185968E0,4.351997728E0
2.096057917E0,-1.804643708E0,-1.704605450E0,3.750711683E0,4.497805774E0
2.106095917E0,-8.473103723E-1,-1.878301084E-1,3.193427593E0,3.309258951E0
2.116134917E0,1.512996286E-2,1.442871798E0,3.090299885E-1,1.475671873E0
2.126172917E0,-4.141375270E-1,1.952822678E0,-4.537031211E0,4.956781063E0
2.136210917E0,-1.528366570E0,-2.586217636E-1,-6.700883995E0,6.877836571E0
2.146248917E0,4.079919572E-1,-4.005238642E0,-2.886326564E0,4.953713258E0
2.156286917E0,2.687701618E0,-5.751774475E0,7.602666736E-1,6.394110964E0
2.166324417E0,4.052578284E0,-6.793209191E0,2.323965336E0,8.244507065E0
2.176362417E0,5.564869396E0,-7.001560103E0,2.357910762E0,9.249289617E0
2.186400417E0,6.536264409E0,-6.629923940E0,2.195771419E0,9.565566162E0
2.196438417E0,7.302760706E0,-5.484182498E0,7.601760417E-1,9.164302440E0
2.206476417E0,6.785434148E0,-4.073543476E0,-1.927109840E0,8.145527937E0
2.216514417E0,5.173660848E0,-2.553611807E0,-3.420187878E0,6.707114503E0
2.226552417E0,3.759961978E0,-9.082538545E-1,-2.881067286E0,4.823151236E0
2.236590417E0,1.966662891E0,5.390267444E-1,-3.771905209E0,4.287841142E0
2.246628417E0,-2.273070002E-1,1.178604548E0,-4.352318545E0,4.514803858E0
2.256666417E0,-2.909645845E0,1.049575794E0,-3.319948475E0,4.537588144E0
2.266705417E0,-3.769554335E0,1.459693068E-1,-1.860174716E0,4.206078565E0
2.276743417E0,-2.459243009E0,9.042192757E-2,-1.903740858E0,3.111315085E0
2.286781417E0,-1.621970698E0,2.612196815E-1,-2.809124606E0,3.254259627E0
2.296819417E0,-1.110841824E0,3.187019044E-1,-3.074547851E0,3.284567696E0
2.306857417E0,2.727209354E-1,1.546200870E0,-3.443793672E0,3.784815543E0
2.316895417E0,1.613199875E0,2.986722672E0,-3.932962086E0,5.195297578E0
2.326933417E0,2.285109126E0,4.277111365E0,-3.819214738E0,6.172666082E0
2.336971417E0,2.253249110E0,5.021529745E0,-3.607876776E0,6.581008081E0
2.347009417E0,2.477111515E0,5.717296368E0,-4.053398064E0,7.433276201E0
2.357047417E0,2.939260823E0,6.610356233E0,-4.356264246E0,8.444708514E0
2.367085417E0,2.846569591E0,7.244067525E0,-4.669187640E0,9.076386173E0
2.377123417E0,2.677923904E0,7.393563287E0,-5.078569919E0,9.360978952E0
2.387161417E0,2.696865667E0,7.388021296E0,-5.159317628E0,9.406088533E0
2.397199417E0,2.466793226E0,7.222657945E0,-4.851990897E0,9.043985420E0
2.407237417E0,2.065032062E0,6.937487483E0,-4.459144544E0,8.501591619E0
2.417275417E0,1.694100196E0,6.764888202E0,-3.867350187E0,7.974339178E0
2.427314417E0,1.492595643E0,6.589220887E0,-3.109894270E0,7.437547715E0
2.437352417E0,1.070661000E0,6.094943469E0,-2.232642645E0,6.578703827E0
2.447390417E0,1.559692150E-1,4.822798673E0,-7.593439829E-1,4.884702316E0
2.457428417E0,-7.951754281E-1,3.042498093E0,1.608193050E0,3.532050890E0
2.467466417E0,-1.112205760E0,1.218543370E0,4.149985296E0,4.465896052E0
2.477504417E0,-1.218837339E0,-7.894214755E-1,6.974889198E0,7.124452965E0
2.487542417E0,-2.280366450E0,-5.486887420E0,8.939636103E0,1.073420227E1
2.497580417E0,-1.904365779E0,-1.295039218E1,8.339218272E0,1.552036816E1
2.507618417E0,-1.697695941E0,-1.805707902E1,8.919932740E0,2.021151836E1
2.517656417E0,-2.129338278E0,-1.605475381E1,5.514792087E0,1.710853977E1
2.527694417E0,-2.206037960E0,-9.575237215E0,1.155911504E0,9.893831544E0
2.537732417E0,-2.969386847E0,-1.798071438E0,2.129157161E0,4.072300254E0
2.547770417E0,-3.099240350E0,4.452316166E0,4.901068917E0,7.310874538E0
2.557808417E0,-1.579764472E0,7.805227734E0,6.267862008E0,1.013426514E1
2.567846417E0,3.779659932E-1,6.964014546E0,4.685850450E0,8.402234901E0
2.577884417E0,1.570472077E0,2.326082613E0,1.532224855E-1,2.810786366E0
2.587923417E0,4.100980074E0,-1.490728920E0,-3.614348767E0,5.666023939E0
2.597961417E0,6.138992298E0,-3.436759472E0,-3.932203410E0,8.059824177E0
2.607999417E0,4.205641433E0,-5.461760765E0,-2.988333580E0,7.513214232E0
2.618037417E0,2.925846579E-1,-6.643882998E0,-1.357517653E0,6.787462062E0
2.628075417E0,-8.455287257E-1,-5.528112629E0,9.370236173E-1,5.670358130E0
2.638113417E0,2.108934127E0,-7.868481159E-1,2.750887508E0,3.554450054E0
