"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.657800083E0,-2.786605225E0,-5.404511261E0,2.041903839E0,6.414302919E0
2.667866083E0,-3.543730774E0,-5.426365814E0,2.236050110E0,6.855902117E0
2.677933083E0,-4.019291840E0,-5.288652191E0,1.782193909E0,6.877555090E0
2.688000083E0,-4.170327759E0,-5.191653900E0,7.226971436E-1,6.698297918E0
2.698066083E0,-3.992647247E0,-5.010979614E0,-6.539900208E-1,6.440407726E0
2.708133083E0,-3.576662292E0,-4.770729218E0,-2.021995239E0,6.296096820E0
2.718199083E0,-3.093916168E0,-4.711003418E0,-3.416046295E0,6.590541916E0
2.728266083E0,-2.826572113E0,-4.485871582E0,-4.833299103E0,7.174491897E0
2.738332083E0,-2.884351959E0,-3.948938141E0,-6.150559845E0,7.857670461E0
2.748399083E0,-3.039579163E0,-3.278482361E0,-7.202272797E0,8.477040846E0
2.758465083E0,-2.773881683E0,-2.802621918E0,-7.781119080E0,8.723240415E0
2.768532083E0,-2.904859314E0,-2.860252075E0,-7.568261719E0,8.596384997E0
2.778598083E0,-1.672472076E0,-2.326013031E0,-7.316784668E0,7.857661061E0
2.788665083E0,-4.927752686E-1,-2.160606995E0,-5.598507843E0,6.021157706E0
2.798731083E0,2.549198914E-1,-2.203417969E0,-3.814367981E0,4.412418610E0
2.808798083E0,3.614982605E-1,-2.098186798E0,-2.021695862E0,2.936038656E0
2.818864083E0,3.077600098E-1,-1.858984222E0,-2.341131592E-1,1.898775272E0
2.828931083E0,4.486170959E-1,-1.685644684E0,1.453627167E0,2.270613846E0
2.838997083E0,7.508386230E-1,-1.527274017E0,3.052751770E0,3.495084825E0
2.849064083E0,8.994795227E-1,-1.379082184E0,4.343218231E0,4.644833225E0
2.859130083E0,6.375242615E-1,-1.239721985E0,5.132526855E0,5.318475318E0
2.869197083E0,1.857637024E-1,-9.671388245E-1,5.474116516E0,5.561997599E0
2.879263083E0,-1.661544800E-2,-4.073030090E-1,5.656736755E0,5.671405693E0
2.889330083E0,9.849517822E-2,2.537223816E-1,5.797893219E0,5.804277916E0
2.899397083E0,3.546125793E-1,9.421408081E-1,5.747747498E0,5.835236129E0
2.909463083E0,1.122515717E0,2.081122284E0,5.668412476E0,6.141824769E0
2.919530083E0,2.523153076E0,3.702550507E0,5.932014313E0,7.433974409E0
2.929596083E0,4.304748230E0,5.415139160E0,6.673871613E0,9.612239684E0
2.939663083E0,6.067332916E0,7.216044159E0,7.821535034E0,1.224990744E1
2.949729083E0,7.853718109E0,9.183103638E0,8.949439545E0,1.503671336E1
2.959796083E0,9.022337952E0,1.115734818E1,9.966275024E0,1.747042181E1
2.969862083E0,9.762249298E0,1.291933411E1,1.081755478E1,1.947383364E1
2.979929083E0,1.044662613E1,1.451262085E1,1.164263901E1,2.133774132E1
2.989995083E0,1.125988495E1,1.658640839E1,1.302920563E1,2.390929007E1
3.000062083E0,1.261651382E1,1.933379517E1,1.542467422E1,2.776495330E1
3.010128083E0,1.467832626E1,2.099893250E1,1.865016678E1,3.168970099E1
3.020195083E0,1.785412216E1,2.099938156E1,2.247157013E1,3.556283409E1
3.030261083E0,2.147135010E1,2.072260712E1,2.707569580E1,4.029315852E1
3.040328083E0,2.475222748E1,2.057157120E1,3.141771652E1,4.497705213E1
3.050394083E0,2.700219864E1,1.965667374E1,3.395000061E1,4.762463748E1
3.060461083E0,2.724978378E1,1.816846848E1,3.404250824E1,4.723913981E1
3.070528083E0,2.422876602E1,1.541973450E1,3.230492157E1,4.322510003E1
3.080594083E0,1.924308380E1,1.237731125E1,2.969449997E1,3.748676348E1
3.090661083E0,1.424512711E1,1.044408142E1,2.646511551E1,3.181830954E1
3.100727083E0,1.099643280E1,9.660011902E0,2.270044418E1,2.701013755E1
3.110794083E0,9.546996918E0,9.653425598E0,1.835408249E1,2.282993911E1
3.120860083E0,9.299860840E0,1.029469208E1,1.331406326E1,1.922842628E1
3.130927083E0,9.528734894E0,1.092128906E1,7.549999695E0,1.634239391E1
3.140992583E0,9.039402466E0,1.136691238E1,1.712139587E0,1.462357398E1
3.151059583E0,7.244335327E0,1.140942398E1,-3.570525055E0,1.397869805E1
3.161125583E0,4.900209961E0,1.024754013E1,-7.572453003E0,1.365159994E1
3.171192583E0,2.637215881E0,8.067323914E0,-9.710007935E0,1.289654515E1
3.181258583E0,3.956272888E-1,5.199886780E0,-9.563013611E0,1.089250076E1
3.191325583E0,-1.407672729E0,2.737806702E0,-6.917864227E0,7.571920068E0
3.201391583E0,-2.717299347E0,1.020877075E0,-2.993475037E0,4.169748019E0
3.211458583E0,-3.602408752E0,-3.679348755E-1,4.995112610E-1,3.655439289E0
3.221524583E0,-4.109703827E0,-1.365610199E0,3.120111694E0,5.337570023E0
3.231591583E0,-4.044289856E0,-1.976639557E0,4.810247040E0,6.588008877E0
3.241657583E0,-3.420237579E0,-2.457140350E0,5.521268463E0,6.944059997E0
3.251724583E0,-2.482737122E0,-2.798580322E0,5.495971069E0,6.648438420E0
3.261791583E0,-1.490899658E0,-2.797682190E0,4.954397278E0,5.881824531E0
3.271857583E0,-7.309300232E-1,-2.602488098E0,3.963158569E0,4.797273063E0
