"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.654050208E0,-1.329094630E0,-4.061664565E-1,-2.558101299E0,2.911244748E0
2.664090208E0,-1.203319851E0,-3.208446166E-1,-2.340649781E0,2.651331992E0
2.674130208E0,-1.048200675E0,-2.046817839E-1,-2.172979118E0,2.421251234E0
2.684170208E0,-8.500575404E-1,-9.777757868E-2,-2.046993256E0,2.218634640E0
2.694210208E0,-7.003334440E-1,-3.536966130E-2,-1.874961154E0,2.001798510E0
2.704250208E0,-5.954870933E-1,3.070124432E-2,-1.529812294E0,1.641911416E0
2.714290208E0,-4.205657001E-1,1.616819447E-1,-1.003569902E0,1.100076864E0
2.724330208E0,-3.744784214E-1,3.272357695E-1,-5.720448017E-1,7.579924750E-1
2.734370208E0,-4.146486468E-1,5.223064850E-1,-3.921628135E-1,7.736467132E-1
2.744410208E0,-4.109911403E-1,7.045372997E-1,-3.963780713E-1,9.068638815E-1
2.754450208E0,-3.534647344E-1,9.721842407E-1,-4.406374007E-1,1.124384647E0
2.764489208E0,-2.130961465E-1,1.245163258E0,-3.579361367E-1,1.312996490E0
2.774529208E0,5.379266638E-2,1.545334166E0,-6.544320703E-2,1.547654402E0
2.784569208E0,3.919398154E-1,1.816719524E0,2.954294014E-1,1.881851530E0
2.794609208E0,6.194462787E-1,2.005794505E0,6.252012545E-1,2.190388527E0
2.804649208E0,7.042425270E-1,2.056785880E0,9.124088860E-1,2.357714077E0
2.814689208E0,7.244954547E-1,1.952826479E0,1.290574635E0,2.450307697E0
2.824729208E0,6.758458896E-1,1.738955942E0,1.883102233E0,2.650812980E0
2.834769208E0,4.042408222E-1,1.469186169E0,2.853544149E0,3.234908477E0
2.844809208E0,-4.389108733E-2,1.312422171E0,4.057191153E0,4.264408333E0
2.854849208E0,-4.003505234E-1,1.314016268E0,5.167156990E0,5.346627971E0
2.864889208E0,-2.739864373E-1,1.388366247E0,5.830179205E0,5.999468223E0
2.874929208E0,3.103023060E-1,1.588342338E0,5.961812893E0,6.177566825E0
2.884968208E0,9.078316125E-1,1.883848191E0,6.007856793E0,6.361398076E0
2.895008208E0,1.268601091E0,2.145828011E0,6.181450685E0,6.665152598E0
2.905048208E0,1.325083878E0,2.167920692E0,6.349584448E0,6.839075235E0
2.915088208E0,1.123612800E0,1.910182443E0,6.385303919E0,6.758950275E0
2.925128208E0,6.363162998E-1,1.379193281E0,6.016071546E0,6.204852084E0
2.935168208E0,-3.107129085E-2,6.852404648E-1,5.234080712E0,5.278837071E0
2.945208208E0,-6.765524525E-1,6.397336319E-2,4.416403736E0,4.468382009E0
2.955248208E0,-1.171483736E0,-3.999431187E-1,3.719520881E0,3.920097476E0
2.965288208E0,-1.455278274E0,-8.243487950E-1,3.047557104E0,3.476347234E0
2.975328208E0,-1.497063062E0,-1.183919375E0,2.313435085E0,2.999140676E0
2.985368208E0,-1.434288963E0,-1.444660608E0,1.390045713E0,2.465046893E0
2.995408208E0,-1.350383611E0,-1.581700193E0,3.401453984E-1,2.107370468E0
3.005447208E0,-1.259405759E0,-1.617194985E0,-7.383822995E-1,2.178676411E0
3.015487208E0,-1.166483855E0,-1.553801227E0,-1.676046479E0,2.565952968E0
3.025527208E0,-1.069886098E0,-1.526502477E0,-2.325893748E0,2.980712633E0
3.035567208E0,-9.395770233E-1,-1.571287618E0,-2.688304174E0,3.252495825E0
3.045607208E0,-7.948636984E-1,-1.691845217E0,-2.803194945E0,3.369280404E0
3.055647208E0,-6.499489369E-1,-1.841268767E0,-2.663526013E0,3.302586125E0
3.065687208E0,-5.592354160E-1,-1.889940698E0,-2.248864868E0,2.990319930E0
3.075727208E0,-5.285986007E-1,-1.869709039E0,-1.566640397E0,2.495914763E0
3.085767208E0,-4.798845335E-1,-1.924727830E0,-9.140273952E-1,2.184104500E0
3.095807208E0,-3.635954375E-1,-2.053397857E0,-5.551802623E-1,2.157978110E0
3.105847208E0,-2.844428486E-1,-2.172195591E0,-5.419374883E-1,2.256775944E0
3.115887208E0,-2.580354523E-1,-2.181191825E0,-8.072981679E-1,2.340066325E0
3.125926208E0,-3.580919650E-1,-2.008184847E0,-1.328663397E0,2.434416287E0
3.135966208E0,-4.724858688E-1,-1.740679262E0,-1.962402171E0,2.665376047E0
3.146006208E0,-4.609424418E-1,-1.527065564E0,-2.579094558E0,3.032511485E0
3.156046208E0,-4.823178523E-1,-1.398356653E0,-2.988479760E0,3.334522922E0
