"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.956556500E0,-5.809567770E0,1.070901175E0,6.411662582E0,8.718217941E0
2.966593500E0,-3.911192025E0,1.325852056E0,6.478168813E0,7.682576254E0
2.976630500E0,-1.528546079E0,1.387109826E0,7.001260725E0,7.299190265E0
2.986666500E0,9.099050351E-1,2.071375560E0,5.525739244E0,5.970956211E0
2.996703500E0,2.593461751E0,2.524634176E0,4.321760996E0,5.637148187E0
3.006739500E0,3.462508271E0,2.518737259E0,3.086176794E0,5.278019335E0
3.016776500E0,3.998402077E0,2.594673879E0,5.240447161E-1,4.795224142E0
3.026813500E0,3.812235501E0,2.936799729E0,-2.480837069E0,5.414100547E0
3.036849500E0,4.254893700E0,3.104827657E0,-5.042981426E0,7.292169556E0
3.046886500E0,4.352599212E0,2.829206868E0,-5.520687250E0,7.578094689E0
3.056922500E0,4.332920700E0,2.549570212E0,-3.533687889E0,6.145035407E0
3.066959500E0,3.845381320E0,2.241231912E0,-1.283725499E0,4.632281203E0
3.076996500E0,3.153096423E0,1.726630157E0,1.109487535E0,3.762210964E0
3.087032500E0,2.520368632E0,1.686918792E0,3.411428164E0,4.564624319E0
3.097069500E0,2.050664430E0,1.786015064E0,4.397559622E0,5.170455013E0
3.107105750E0,1.741230070E0,1.797633482E0,4.550525707E0,5.193327691E0
3.117141750E0,1.106235460E0,2.107265770E0,3.976299894E0,4.634143585E0
3.127178750E0,7.814194147E-1,2.512140430E0,3.137187611E0,4.094314588E0
3.137214750E0,9.608874200E-1,2.650866206E0,2.014688559E0,3.465453255E0
3.147251750E0,1.131037595E0,3.214897399E0,4.853890657E-2,3.408396595E0
3.157288750E0,8.715419649E-1,4.123744746E0,-2.521118830E0,4.911302911E0
3.167324750E0,-3.044484392E-2,3.620606457E0,-2.787940436E0,4.569718797E0
3.177361750E0,-2.500343088E0,3.509161450E0,3.192468649E-1,4.320630533E0
3.187397750E0,-4.836780827E0,5.091991618E0,8.200978400E0,1.079716973E1
