"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.491375958E0,-7.420069885E0,-2.873619278E1,3.337759094E0,2.986581404E1
2.501299958E0,-7.350464630E0,-2.270972488E1,6.880741425E0,2.484160899E1
2.511222958E0,-7.500901794E0,-1.579171097E1,5.994434509E0,1.848174527E1
2.521145958E0,-6.220165100E0,-9.724677429E0,3.315006409E0,1.201037354E1
2.531068958E0,-3.482807465E0,-5.331762543E0,-1.371148682E-1,6.369963904E0
2.540991958E0,-1.563348999E0,-3.518583069E0,-2.936293945E0,4.842138891E0
2.550914958E0,-8.888516235E-1,-3.153192902E0,-2.960393829E0,4.415497062E0
2.560837958E0,-1.034199371E0,-2.697690125E0,-1.195264435E0,3.126620766E0
2.570761958E0,-7.379653931E-1,-1.411564636E0,1.278191986E0,2.042273830E0
2.580684958E0,3.511697388E-1,4.391867065E-1,3.034639435E0,3.086299021E0
2.590607958E0,1.563348999E0,2.691403198E0,4.474794617E0,5.450825454E0
2.600530958E0,1.805994415E0,5.153333588E0,4.853207703E0,7.305620295E0
2.610453958E0,8.765771484E-1,7.206164703E0,3.632945251E0,8.117603614E0
2.620376958E0,-2.028282166E-1,8.661588135E0,1.428629150E0,8.780958350E0
2.630299958E0,-4.635859680E-1,9.286688232E0,-1.035097504E0,9.355689024E0
2.640223958E0,2.540217590E-1,8.464897156E0,-3.327580261E0,9.099000017E0
2.650146958E0,2.865042114E-1,5.246889038E0,-3.759432220E0,6.461057178E0
2.660069958E0,-3.653901672E-1,1.961071930E0,-2.437531128E0,3.149741432E0
2.669992958E0,-1.839674377E-1,6.677613831E-1,-1.121617584E0,1.318247051E0
2.679915958E0,-2.260299683E-2,-3.761677551E-1,-2.356100464E-1,4.444380378E-1
2.689838958E0,1.305285645E-1,-1.277892609E0,1.302291870E-2,1.284607653E0
2.699761958E0,5.177732849E-1,-1.708996124E0,-1.128652954E-1,1.789272339E0
2.709685958E0,8.776249695E-1,-1.681902466E0,-1.832189941E-1,1.905935647E0
2.719608958E0,1.043480072E0,-1.607956238E0,-5.957611084E-2,1.917791239E0
2.729531958E0,1.225202179E0,-1.660047913E0,6.027964783E-1,2.149475063E0
2.739454958E0,1.611399078E0,-1.578018494E0,1.536405029E0,2.728972292E0
2.749377958E0,1.988015900E0,-1.779948578E0,2.260449371E0,3.497149628E0
2.759300958E0,1.698068848E0,-2.049987030E0,2.798131256E0,3.862049088E0
2.769223958E0,7.482939148E-1,-2.042203217E0,2.901117096E0,3.625881709E0
2.779147958E0,-7.158114624E-1,-1.995799713E0,2.400408325E0,3.202742992E0
2.789070958E0,-2.295626221E0,-2.807262268E0,2.496658173E0,4.402717708E0
2.798993958E0,-3.306773529E0,-4.277804260E0,3.437002716E0,6.406820439E0
2.808916958E0,-5.218597870E0,-6.384523315E0,4.564607849E0,9.425048886E0
2.818839958E0,-9.536369019E0,-1.073088501E1,5.439089355E0,1.535180511E1
2.828762958E0,-1.019649628E1,-2.352702530E1,5.823489990E0,2.629453349E1
2.838685958E0,-2.318378906E0,-6.214806244E1,7.540868683E0,6.264679757E1
2.848609958E0,-1.639989624E0,-7.974067841E1,9.619446259E0,8.033554073E1
2.858532958E0,-9.801916809E0,-6.236091980E1,6.664141846E-1,6.313007207E1
2.868455958E0,-8.845405884E0,-3.318883347E1,-7.804470520E0,3.522285667E1
2.878378958E0,-7.149732056E0,-2.135129974E1,-7.679181061E0,2.379005025E1
2.888301958E0,-4.318369904E0,-1.878518600E1,-2.863694916E0,1.948672062E1
2.898224958E0,-4.450994110E0,-1.784244644E1,3.658242645E0,1.874958620E1
2.908148958E0,-6.152356110E0,-1.564082474E1,8.766220551E0,1.895609419E1
2.918071958E0,-6.204447784E0,-1.217403397E1,8.851094055E0,1.628017633E1
2.927994958E0,-4.396058350E0,-8.900491333E0,3.947291565E0,1.068293900E1
2.937917958E0,-1.449884949E0,-6.613696747E0,-1.175804901E0,6.872093436E0
2.947840958E0,9.065148926E-1,-5.026547241E0,-2.665207672E0,5.761187235E0
2.957763958E0,1.512454834E0,-3.684887238E0,-2.360591125E0,4.630151622E0
2.967686958E0,8.111631775E-1,-2.143692169E0,-8.180488586E-1,2.433640432E0
2.977610958E0,1.025068359E0,-8.033793640E-1,1.107247467E0,1.709438650E0
2.987533958E0,1.638193359E0,3.483256531E-1,2.574346619E0,3.071199889E0
2.997456958E0,2.523003387E0,1.718875580E0,3.019969940E0,4.294216784E0
3.007379958E0,2.979553986E0,3.459306335E0,2.548600159E0,5.228757505E0
3.017302958E0,2.026785278E0,5.218747559E0,1.700014801E0,5.850917447E0
3.027225458E0,8.402027893E-1,6.469995575E0,6.355783081E-1,6.555207339E0
3.037148458E0,5.748046875E-2,6.785988464E0,-3.981719971E-1,6.797902940E0
3.047072458E0,-2.183958435E-1,5.863756256E0,-1.133293304E0,5.976260360E0
3.056995458E0,-8.472381592E-2,3.917054443E0,-1.698368225E0,4.270239837E0
3.066918458E0,-9.430389404E-3,1.445543976E0,-2.005679169E0,2.472333967E0
3.076841458E0,3.757186890E-1,9.729766846E-3,-2.180665283E0,2.212817272E0
3.086764458E0,4.077520752E-1,-3.167413330E-1,-1.954934692E0,2.021968466E0
3.096687458E0,-7.170089722E-2,-3.764671326E-1,-1.407523041E0,1.458763048E0
3.106610458E0,-2.541714478E-1,1.639091492E-1,-9.773176575E-1,1.023044055E0
3.116534458E0,-3.257226562E-1,8.934919739E-1,-3.011737061E-1,9.975614053E-1
3.126457458E0,-3.763174438E-1,1.416504364E0,7.307803345E-1,1.637723826E0
3.136380458E0,-3.603007507E-1,1.283880157E0,1.859582977E0,2.288277461E0
3.146303458E0,-2.806663513E-1,6.183641052E-1,3.026406555E0,3.101658331E0
3.156226458E0,-5.490582275E-1,-1.881587219E-1,4.571194153E0,4.607893730E0
3.166149458E0,-1.230141907E0,-1.669328613E0,5.593568115E0,5.965560442E0
3.176072458E0,-1.600322113E0,-4.008514252E0,5.448519745E0,6.950941287E0
