"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.747022875E0,-6.601272583E-1,1.004650818E1,-4.457730103E-1,1.007803593E1
2.756945875E0,1.570234680E-1,1.135718262E1,-1.134640503E0,1.141480015E1
2.766868875E0,8.348139954E-1,1.089105194E1,-1.335223389E0,1.100430590E1
2.776791875E0,1.841620331E0,7.524402924E0,-1.168619843E0,7.834148144E0
2.786714875E0,2.580932922E0,4.237238617E0,-7.610174561E-1,5.019417637E0
2.796638875E0,2.530936890E0,2.476150818E0,-6.327342224E-1,3.596848205E0
2.806561875E0,2.340682526E0,8.020321655E-1,-4.839436340E-1,2.521160788E0
2.816484875E0,2.045945435E0,-7.794291687E-1,-8.940907288E-1,2.364910312E0
2.826407875E0,1.897154846E0,-2.343825989E0,-1.239422607E0,3.260197107E0
2.836330875E0,2.045795746E0,-3.821553040E0,-1.138682098E0,4.481756886E0
2.846253875E0,2.031275940E0,-4.584815826E0,-6.021977234E-1,5.050669283E0
2.856176875E0,1.325044556E0,-4.346960449E0,-4.921765137E-1,4.571000541E0
2.866099875E0,8.451425171E-1,-3.426524506E0,-1.030457153E0,3.676571502E0
2.876022875E0,6.117778015E-1,-2.885699158E0,-1.078656921E0,3.140864922E0
2.885945875E0,6.460565186E-1,-2.339185638E0,-7.390132141E-1,2.536793056E0
2.895869875E0,1.129401398E0,-1.604513397E0,-3.124003601E-1,1.986858008E0
2.905792875E0,1.629810791E0,-7.514373779E-1,3.814068604E-1,1.834778608E0
2.915716083E0,2.105222168E0,2.320175171E-1,1.701960754E0,2.717068809E0
2.925639083E0,2.432591400E0,1.036893768E0,3.113525391E0,4.084934512E0
2.935562083E0,3.318000183E0,1.244811401E0,4.221820679E0,5.512027801E0
2.945485083E0,5.353617096E0,1.014889526E-1,5.352718964E0,7.571203096E0
2.955408083E0,9.197922821E0,-1.727707214E0,5.718408508E0,1.096754085E1
2.965331083E0,1.717962479E1,-7.591762848E0,5.402116241E0,1.954372612E1
2.975254083E0,2.298275711E1,-2.768597672E1,6.578519897E0,3.657864616E1
2.985178083E0,3.524660431E1,-7.086608322E1,1.207703568E1,8.006359758E1
2.995101083E0,3.833902359E1,-7.807209824E1,1.696392334E1,8.861663471E1
3.005024083E0,2.312765579E1,-5.163617203E1,1.194680649E1,5.782654157E1
3.014947083E0,1.579904572E1,-2.815674774E1,5.544320526E0,3.275899539E1
3.024870083E0,8.689729614E0,-1.830019455E1,2.306104431E0,2.038937564E1
3.034793083E0,4.511917419E0,-1.259555740E1,-5.960604858E-1,1.339256335E1
3.044716083E0,3.480262756E0,-9.263486481E0,-2.155816956E0,1.012778146E1
3.054639083E0,4.089795227E0,-7.545808411E0,-8.147557068E-1,8.621454427E0
3.064562083E0,4.550986176E0,-7.311246185E0,6.548881531E-1,8.636820853E0
3.074485083E0,4.618196411E0,-6.904691620E0,7.575746155E-1,8.341248333E0
3.084409083E0,4.602329407E0,-5.639372864E0,2.285746765E-1,7.282596285E0
3.094332083E0,4.300556946E0,-3.861669617E0,-3.394940186E-1,5.789865151E0
3.104255083E0,3.584895172E0,-2.021546173E0,-3.215313721E-1,4.128135747E0
3.114178083E0,2.746039581E0,-7.469467163E-1,2.305206299E-2,2.845908322E0
3.124101083E0,1.653910675E0,1.308279419E-1,-6.780899048E-2,1.660462144E0
3.134024083E0,3.040177917E-1,1.048569489E0,-2.389031982E-1,1.117586475E0
3.143947083E0,-6.994953918E-1,2.518063660E0,5.433700562E-2,2.613979898E0
3.153870083E0,-1.462608490E0,4.428989868E0,4.466711426E-1,4.685583203E0
3.163793083E0,-2.113604736E0,6.460565186E0,4.266128540E-1,6.810890252E0
3.173716083E0,-2.444566498E0,7.961943054E0,9.086105347E-2,8.329267572E0
3.183640083E0,-2.380499725E0,7.951165466E0,-5.879772949E-1,8.320668754E0
