"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.511574167E0,-1.128997238E1,4.915777588E-1,-2.370919647E0,1.154670451E1
2.521495167E0,-1.119791382E1,8.304730225E-1,-9.406439209E-1,1.126799762E1
2.531417167E0,-1.206251587E1,1.140927429E0,2.797682190E-1,1.211958228E1
2.541339167E0,-1.261711258E1,1.251996460E0,9.758207703E-1,1.271657388E1
2.551260167E0,-1.357721603E1,1.214873657E0,1.365460510E0,1.369967867E1
2.561182167E0,-1.444885345E1,1.365610199E0,1.398541718E0,1.458047243E1
2.571104167E0,-1.447624649E1,1.646575928E0,1.092727661E0,1.461050918E1
2.581025167E0,-1.382090927E1,2.057920532E0,8.333171082E-1,1.399810656E1
2.590947167E0,-1.325104431E1,2.414479065E0,6.337820435E-1,1.348412267E1
2.600869167E0,-1.273446854E1,2.831960907E0,1.239422607E-1,1.304615089E1
2.610790167E0,-1.234842133E1,3.357817383E0,-4.939727783E-1,1.280634436E1
2.620712167E0,-1.253538254E1,3.669319611E0,-3.676354980E-1,1.306655569E1
2.630634167E0,-1.320329361E1,3.690276031E0,1.172062683E-1,1.370980805E1
2.640555167E0,-1.387599472E1,3.553909607E0,4.733157349E-1,1.433169672E1
2.650477167E0,-1.429437469E1,3.334166565E0,1.204245758E0,1.472739021E1
2.660399167E0,-1.415142197E1,2.961890717E0,1.980830841E0,1.459312273E1
2.670320167E0,-1.425964691E1,2.338886261E0,2.338886261E0,1.463824812E1
2.680242167E0,-1.411489792E1,1.614692230E0,2.320175171E0,1.439516541E1
2.690164167E0,-1.310300217E1,8.999285889E-1,2.058219910E0,1.329416438E1
2.700085167E0,-1.172302185E1,2.698887634E-1,1.813329163E0,1.186550647E1
2.710007167E0,-1.053120026E1,-3.134481812E-1,1.615590363E0,1.065901313E1
2.719928167E0,-9.616302795E0,-8.738827515E-1,1.454375610E0,9.764843006E0
2.729850167E0,-9.002579041E0,-1.371448059E0,1.362466736E0,9.207801842E0
2.739772167E0,-9.019044800E0,-1.851499786E0,1.345402222E0,9.304908796E0
2.749693167E0,-9.438322906E0,-2.306852875E0,1.400038605E0,9.816497215E0
2.759615167E0,-9.829160156E0,-2.813249817E0,1.550625458E0,1.034075448E1
2.769537167E0,-1.008737320E1,-3.370540924E0,1.992207184E0,1.082056069E1
2.779458167E0,-1.021116577E1,-3.882626038E0,2.333497467E0,1.117085054E1
2.789380167E0,-9.954599304E0,-4.221371613E0,2.328108673E0,1.106047538E1
2.799302167E0,-9.766290894E0,-4.477638702E0,2.197280731E0,1.096620850E1
2.809223167E0,-9.586514740E0,-4.613556061E0,2.121538239E0,1.084836803E1
2.819145167E0,-9.498348083E0,-4.518054657E0,2.052082672E0,1.071645825E1
2.829067167E0,-9.524244232E0,-4.402195587E0,1.989063721E0,1.067927566E1
2.838988167E0,-9.273964691E0,-4.122127991E0,1.811083832E0,1.030914084E1
2.848910167E0,-9.163943481E0,-3.662733307E0,1.532662811E0,9.987118238E0
2.858832167E0,-9.251661072E0,-3.429518280E0,1.287023621E0,9.950440092E0
2.868753167E0,-9.103319550E0,-3.414998474E0,1.199904785E0,9.796551071E0
2.878675167E0,-8.998238068E0,-3.307971039E0,1.271006927E0,9.670905817E0
2.888597167E0,-8.645421753E0,-3.099005585E0,1.417701874E0,9.292848406E0
2.898517833E0,-8.354127502E0,-2.776426392E0,1.404379578E0,8.914722196E0
2.908439833E0,-8.430468750E0,-2.120490417E0,9.952803040E-1,8.749849475E0
2.918361833E0,-8.948092346E0,-1.446741486E0,4.764591980E-1,9.076807309E0
2.928282833E0,-8.524024200E0,-1.164877625E0,-7.200027466E-2,8.603552318E0
2.938204833E0,-7.588619385E0,-8.681945801E-1,-7.517367554E-1,7.675025351E0
2.948126833E0,-6.701114960E0,-3.564088440E-1,-1.060245209E0,6.793827262E0
2.958047833E0,-6.446494446E0,7.619155884E-2,-1.425335999E0,6.602626637E0
2.967969833E0,-5.896987152E0,3.534150696E-1,-2.043849792E0,6.251134430E0
2.977891833E0,-4.853357391E0,4.273612976E-1,-2.429148560E0,5.444123288E0
2.987812833E0,-4.163891144E0,1.740879822E-1,-2.472258911E0,4.845653744E0
2.997734833E0,-4.352648621E0,-4.773573303E-1,-2.732118530E0,5.161190919E0
3.007656833E0,-4.734504547E0,-5.974076843E-1,-2.474803619E0,5.375600636E0
3.017577833E0,-4.236190796E0,-6.659651184E-1,-2.050136719E0,4.753091895E0
3.027499833E0,-3.558699646E0,-9.395960999E-1,-1.756447449E0,4.078270668E0
3.037421833E0,-3.403771820E0,-9.882449341E-1,-1.557660828E0,3.871511062E0
3.047342833E0,-3.869752808E0,-1.075214081E0,-1.801952820E0,4.402057028E0
3.057264833E0,-5.690117340E0,-1.644330597E0,-2.609224091E0,6.472195054E0
3.067186833E0,-6.996001740E0,-2.215542755E0,-3.630699921E0,8.187469203E0
3.077107833E0,-8.119714966E0,-2.157762909E0,-4.778662720E0,9.665470981E0
3.087029833E0,-9.512568512E0,-1.957329712E0,-5.337450714E0,1.108189873E1
3.096951833E0,-1.126093277E1,-2.345023499E0,-5.993985443E0,1.297056682E1
3.106872833E0,-1.331990112E1,-1.913919983E0,-7.822582855E0,1.556520665E1
3.116794833E0,-1.554173080E1,-1.148860931E0,-1.006087830E1,1.854957007E1
3.126716833E0,-1.721644821E1,-1.735491028E0,-1.152124146E1,2.078838673E1
