"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.955806667E0,9.713301086E-1,-7.332352295E0,5.487588501E0,9.209804553E0
1.965727667E0,8.759783936E-1,-7.162455597E0,5.480852509E0,9.061338342E0
1.975648667E0,4.070036316E-1,-6.977590027E0,4.860392761E0,8.513273890E0
1.985569667E0,-3.628454590E-1,-7.301067352E0,4.164789276E0,8.413246164E0
1.995490667E0,-9.551637268E-1,-8.416398010E0,4.021537170E0,9.376612097E0
2.005412667E0,-8.208929443E-1,-9.694290619E0,4.261488190E0,1.062136608E1
2.015333667E0,-3.920347595E-1,-1.057431061E1,4.713248749E0,1.158380118E1
2.025254667E0,-4.939727783E-2,-1.093311447E1,5.040019226E0,1.203898775E1
2.035175667E0,4.293072510E-1,-1.017164795E1,5.248236237E0,1.145385133E1
2.045096667E0,1.520687714E0,-8.906478882E0,5.268144836E0,1.045902516E1
2.055017667E0,3.342399445E0,-8.096662903E0,4.793182526E0,9.985098043E0
2.064938667E0,4.499343567E0,-7.708370361E0,4.361180878E0,9.933929978E0
2.074859667E0,4.201313324E0,-7.583829346E0,3.623963928E0,9.396734313E0
2.084781667E0,3.540587311E0,-7.834857330E0,9.081614685E-1,8.645548285E0
2.094702667E0,2.573448486E0,-8.352630615E0,-1.319655762E0,8.839149656E0
2.104623667E0,9.889933777E-1,-8.715176697E0,-1.432970123E0,8.887396477E0
2.114544667E0,-8.913963318E-1,-9.699380035E0,-7.836204529E-1,9.771725616E0
2.124465667E0,-2.711162109E0,-1.219214630E1,-3.644920349E-1,1.249526654E1
2.134386667E0,-3.718118134E0,-1.592044327E1,1.032852173E0,1.638144377E1
2.144307667E0,-4.403542786E0,-2.022159897E1,2.602188721E0,2.085846687E1
2.154229667E0,-4.520299988E0,-2.349798569E1,2.751128998E0,2.408645167E1
2.164150667E0,-4.044738922E0,-2.480611542E1,1.138682098E0,2.515948871E1
2.174071667E0,-4.247417450E0,-2.446302887E1,2.005828857E-2,2.482903016E1
2.183992667E0,8.502319336E-2,-2.067216202E1,-1.852397919E0,2.075516537E1
2.193913667E0,4.816533966E0,-1.619422394E1,-3.688180389E0,1.729319412E1
2.203834667E0,7.570357361E0,-1.357691666E1,-3.560495911E0,1.594741696E1
2.213755667E0,9.141340485E0,-1.145642624E1,-3.068918152E0,1.497438034E1
2.223676667E0,9.087751923E0,-9.608518982E0,-2.672093353E0,1.349262595E1
2.233598667E0,7.595505066E0,-8.207133179E0,-2.225422211E0,1.140180846E1
2.243519667E0,5.910309448E0,-7.027885437E0,-2.444566498E0,9.502570013E0
2.253440667E0,4.312232666E0,-5.870641937E0,-2.396067352E0,7.668176190E0
2.263361667E0,3.144960022E0,-4.919968872E0,-2.288141785E0,6.271559620E0
