"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.886205042E0,2.566996902E1,-1.279988251E0,4.191882935E0,2.604145853E1
1.896128042E0,2.470013580E1,-5.101391602E-1,4.902604980E0,2.518714923E1
1.906051042E0,2.583447693E1,-1.063388672E0,4.216431885E0,2.619788716E1
1.915974042E0,2.832993759E1,-2.743943939E0,3.025508423E0,2.862286313E1
1.925898042E0,2.928974167E1,-3.524720306E0,2.132615204E0,2.957804368E1
1.935821042E0,2.849145172E1,-2.937940521E0,1.526375885E0,2.868316822E1
1.945744042E0,2.695085541E1,-1.367855530E0,1.447040863E0,2.702431430E1
1.955667042E0,2.479713409E1,1.066232758E0,1.954785004E0,2.489690535E1
1.965590042E0,2.169124283E1,3.553759918E0,2.150877228E0,2.208541369E1
1.975513042E0,1.745490234E1,5.348976746E0,1.544188843E0,1.832129055E1
1.985436042E0,1.235994736E1,6.102958832E0,3.823049927E-1,1.378987173E1
1.995359042E0,7.304809570E0,6.104006653E0,-5.384303284E-1,9.534623605E0
2.005283042E0,2.993325348E0,5.538482666E0,-6.301895142E-1,6.327078765E0
2.015206042E0,-7.182064819E-1,4.430786133E0,-3.653901672E-1,4.503464919E0
2.025129042E0,-3.669020233E0,2.886597290E0,-4.120930481E-1,4.686573809E0
2.035052042E0,-5.072950745E0,1.116827545E0,-9.029223633E-1,5.272324138E0
2.044975042E0,-5.810018005E0,-2.567161560E-1,-1.266815643E0,5.952061347E0
2.054898042E0,-6.062842255E0,-1.155297546E0,-1.789229279E0,6.426049334E0
2.064821042E0,-6.171216888E0,-1.641486511E0,-2.401156769E0,6.822312634E0
2.074744042E0,-6.218219147E0,-1.589394836E0,-3.110082550E0,7.131972993E0
2.084667042E0,-5.821544037E0,-1.356928253E0,-3.671714630E0,7.015206168E0
2.094591042E0,-4.944517822E0,-8.687933350E-1,-3.861519928E0,6.333592544E0
2.104514042E0,-3.713926849E0,-2.094145203E-1,-3.724105682E0,5.263655594E0
2.114437042E0,-2.295027466E0,4.031117249E-1,-3.217409363E0,3.972577644E0
2.124360042E0,-5.242098999E-1,8.857081604E-1,-2.603386230E0,2.799445450E0
2.134283042E0,1.531016235E0,1.227297821E0,-2.003882904E0,2.804606451E0
2.144206042E0,3.250490570E0,1.279239807E0,-1.486708374E0,3.796372640E0
2.154129042E0,4.389022980E0,1.309177551E0,-1.152752838E0,4.722955397E0
2.164052042E0,5.265300751E0,1.203647003E0,-1.365011444E0,5.570943757E0
2.173976042E0,5.755531311E0,1.000818787E0,-1.758243713E0,6.100754041E0
2.183899042E0,5.797444153E0,1.130748596E0,-2.171085205E0,6.293056655E0
2.193822042E0,5.900879059E0,1.438658295E0,-2.492317200E0,6.565192791E0
2.203745042E0,6.245013428E0,1.806742859E0,-2.560425568E0,6.987151892E0
2.213668042E0,7.555089111E0,1.926344147E0,-2.295775909E0,8.127777081E0
2.223591042E0,1.034917877E1,1.977687378E0,-1.782493286E0,1.068616072E1
2.233514042E0,1.512604523E1,2.216889954E0,-1.355730743E0,1.534763340E1
2.243437042E0,2.118319931E1,2.039209442E0,-1.495989075E0,2.133364225E1
2.253361042E0,2.616154678E1,9.104067993E-1,-1.783690796E0,2.623808155E1
2.263284042E0,2.865176834E1,-8.393046570E-1,-2.374961243E0,2.876227916E1
2.273207042E0,2.955454102E1,-2.554737396E0,-2.698588257E0,2.978724486E1
2.283130042E0,2.899964493E1,-4.137845306E0,-2.934048615E0,2.943993565E1
2.293053042E0,2.884531586E1,-5.863157501E0,-2.955454102E0,2.958316365E1
2.302976042E0,3.045611618E1,-7.093898163E0,-3.266656952E0,3.144152432E1
2.312899042E0,3.139735886E1,-8.074059906E0,-3.002905426E0,3.255767233E1
2.322822042E0,3.062167191E1,-8.662785645E0,-1.328936462E0,3.185116509E1
2.332745042E0,2.948703140E1,-7.732619934E0,5.536985779E-1,3.048909664E1
2.342669042E0,2.789838501E1,-3.605103149E0,1.844763794E0,2.819077523E1
2.352592042E0,2.583941666E1,7.063810730E-1,2.934497681E0,2.601510530E1
2.362515042E0,2.250989044E1,3.917503510E0,3.429817657E0,2.310423447E1
2.372438042E0,1.861738495E1,6.660848694E0,3.872896271E0,2.014877796E1
2.382361042E0,1.416594177E1,8.618028717E0,4.821024628E0,1.726808049E1
2.392284042E0,9.185498657E0,9.482481079E0,5.696254578E0,1.437839175E1
2.402207042E0,4.828808441E0,9.123078461E0,5.604944458E0,1.174578026E1
2.412130042E0,7.490423584E-1,7.569608917E0,3.960314484E0,8.575787685E0
2.422054042E0,-2.706821136E0,5.894143066E0,1.445993042E0,6.645201203E0
2.431977042E0,-4.868775330E0,4.327500916E0,-1.434167633E0,6.670013057E0
2.441900042E0,-5.937403107E0,2.586471405E0,-4.158202972E0,7.696313529E0
2.451823042E0,-6.605763245E0,9.322613525E-1,-6.364315338E0,9.220072071E0
2.461746042E0,-7.138655090E0,-3.679348755E-1,-7.447462921E0,1.032281340E1
2.471669042E0,-7.353907471E0,-9.377998352E-1,-7.304360504E0,1.040735826E1
2.481592042E0,-6.679110718E0,-9.398954773E-1,-6.506968689E0,9.372009657E0
2.491515042E0,-5.480702820E0,-7.348219299E-1,-5.469775543E0,7.777950319E0
2.501439042E0,-4.578079834E0,-3.700305176E-1,-4.521198120E0,6.444918152E0
2.511362042E0,-4.058360596E0,-1.219963074E-1,-3.810176697E0,5.567999666E0
2.521285042E0,-2.845133514E0,3.826043701E-1,-2.709814911E0,3.947691436E0
2.531208042E0,-1.300345917E0,9.614506531E-1,-1.356628876E0,2.110859722E0
2.541131042E0,-1.098715210E-1,1.025966492E0,-5.248086548E-1,1.157628229E0
2.551054042E0,8.358618164E-1,9.496252441E-1,-1.561253357E-1,1.274687491E0
2.560977042E0,1.491947479E0,1.107247467E0,1.953437805E-1,1.868171145E0
2.570900042E0,2.207010498E0,1.372795258E0,3.887416077E-1,2.628037708E0
2.580824042E0,3.101849670E0,1.633403320E0,2.764750671E-1,3.516520474E0
2.590747042E0,4.111799469E0,1.706152039E0,-2.198927307E-1,4.457151833E0
2.600670042E0,5.087021484E0,1.754351807E0,-8.207432556E-1,5.443267156E0
2.610593042E0,6.426286469E0,1.909579010E0,-1.143322449E0,6.800796717E0
2.620516042E0,8.491092682E0,2.211052094E0,-1.002615051E0,8.831344362E0
2.630439583E0,1.168694687E1,2.320773926E0,-6.349795532E-1,1.193205421E1
2.640362583E0,1.571507034E1,2.128423920E0,-1.947450256E-1,1.585974621E1
2.650285583E0,1.985276596E1,1.517544250E0,-2.073188782E-1,1.991176130E1
2.660209583E0,2.317780151E1,2.547702026E-1,-6.730004883E-1,2.318896980E1
