"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.721990583E0,-1.311273193E-1,8.562344513E0,6.827751617E0,1.095212902E1
1.732059583E0,-2.679428101E-1,8.452622681E0,6.720574493E0,1.080207133E1
1.742127583E0,-2.903961182E-1,8.376431122E0,6.559509430E0,1.064312418E1
1.752196583E0,-2.113604736E-1,8.331823883E0,6.354435883E0,1.048059244E1
1.762264583E0,-1.627116394E-1,8.286617889E0,6.057453461E0,1.026582941E1
1.772333583E0,-1.727407837E-1,8.263416138E0,5.759123840E0,1.007379735E1
1.782401583E0,-1.658551025E-1,8.282576294E0,5.547613678E0,9.970185329E0
1.792469583E0,-9.879455566E-2,8.320896606E0,5.411995697E0,9.926569303E0
1.802538583E0,-5.942642212E-2,8.373886414E0,5.302573242E0,9.911750005E0
1.812606583E0,4.490661621E-2,8.440048828E0,5.234614563E0,9.931647922E0
1.822675583E0,2.716850281E-1,8.518186340E0,5.234913940E0,1.000188159E1
1.832744583E0,6.427633667E-1,8.641380157E0,5.265001373E0,1.013937055E1
1.842812583E0,9.888436890E-1,8.775201874E0,5.255870361E0,1.027648544E1
1.852881583E0,1.249900818E0,8.830586700E0,5.083578644E0,1.026568485E1
1.862949583E0,1.447789307E0,8.805888062E0,4.808151398E0,1.013696593E1
1.873018583E0,1.544787598E0,8.720565491E0,4.472249908E0,9.921474207E0
1.883086083E0,1.593286743E0,8.585246887E0,4.142785034E0,9.664765626E0
1.893155083E0,1.542093201E0,8.372988281E0,3.840413818E0,9.339901632E0
1.903223083E0,1.312770081E0,8.143365784E0,3.542383575E0,8.976984626E0
1.913292083E0,1.007255402E0,7.945477295E0,3.242856445E0,8.640676525E0
1.923360083E0,6.896159363E-1,7.766000519E0,3.047362976E0,8.370947097E0
1.933429083E0,2.865042114E-1,7.567662964E0,2.966830444E0,8.133491887E0
1.943497083E0,-1.682501221E-1,7.431146851E0,3.039878540E0,8.030635912E0
1.953566083E0,-5.201683044E-1,7.378905487E0,3.255280609E0,8.081811251E0
1.963634083E0,-7.126679993E-1,7.374564514E0,3.501219177E0,8.194548992E0
1.973703083E0,-8.577163696E-1,7.397466888E0,3.653901672E0,8.295130570E0
1.983771083E0,-9.804611206E-1,7.479945374E0,3.741319885E0,8.420710260E0
1.993840083E0,-9.449848938E-1,7.686515808E0,3.901187439E0,8.671492671E0
2.003908083E0,-8.077203369E-1,7.910300446E0,4.094734955E0,8.943831373E0
2.013977083E0,-6.376739502E-1,8.145910492E0,4.246669006E0,9.208511468E0
2.024045083E0,-4.370910645E-1,8.413703613E0,4.265529785E0,9.443315172E0
2.034114083E0,-3.080593872E-1,8.676407318E0,4.122726746E0,9.611025978E0
2.044182083E0,-2.038760376E-1,8.940607910E0,3.919898529E0,9.764304364E0
2.054251083E0,-9.565109253E-2,9.188941498E0,3.757935333E0,9.928135422E0
2.064319083E0,-5.493576050E-2,9.333989868E0,3.729943542E0,1.005180897E1
2.074388083E0,-9.834548950E-2,9.403595123E0,3.859573975E0,1.016531280E1
2.084456083E0,-2.095642090E-1,9.402098236E0,4.043990479E0,1.023705169E1
2.094525083E0,-3.909869385E-1,9.373058624E0,4.211342468E0,1.028311743E1
2.104593083E0,-5.742059326E-1,9.363628235E0,4.359234924E0,1.034457226E1
2.114662083E0,-7.583230591E-1,9.366622009E0,4.468058624E0,1.040539329E1
2.124730083E0,-1.047671356E0,9.355245667E0,4.447102203E0,1.041128977E1
2.134799083E0,-1.316212921E0,9.299711151E0,4.435875549E0,1.038720539E1
2.144867083E0,-1.439107361E0,9.318871307E0,4.527335358E0,1.045988326E1
2.154936083E0,-1.414708099E0,9.441765747E0,4.631369019E0,1.061121663E1
2.165004083E0,-1.400637360E0,9.587263184E0,4.571194153E0,1.071322623E1
2.175073083E0,-1.418150940E0,9.755513306E0,4.351900177E0,1.077590957E1
2.185141083E0,-1.351539459E0,9.874515839E0,4.200864258E0,1.081572848E1
2.195210083E0,-1.248852997E0,9.900711365E0,4.329147491E0,1.087774045E1
2.205278083E0,-1.181792450E0,9.815688171E0,4.771327972E0,1.097770187E1
2.215347083E0,-1.196162567E0,9.599837036E0,5.398972778E0,1.107865439E1
2.225415083E0,-1.228645020E0,9.244176636E0,6.003715210E0,1.109094074E1
2.235484083E0,-1.231489105E0,8.766669617E0,6.422544250E0,1.093709908E1
2.245552083E0,-1.294957123E0,8.263116760E0,6.671775970E0,1.069900029E1
2.255621083E0,-1.653162231E0,7.758366394E0,6.775809631E0,1.043248727E1
2.265689083E0,-2.086361389E0,7.348967743E0,6.851103058E0,1.026147377E1
2.275758083E0,-2.266885986E0,7.116351471E0,6.915020142E0,1.017834632E1
2.285826083E0,-2.164349213E0,7.021448822E0,6.896758118E0,1.007722301E1
2.295895083E0,-1.929936676E0,7.009922791E0,6.716682587E0,9.898358352E0
2.305963083E0,-1.826202393E0,7.050338745E0,6.255940704E0,9.600993995E0
2.316032083E0,-1.797611847E0,7.169041901E0,5.573509827E0,9.256920758E0
2.326100083E0,-1.653461609E0,7.338788910E0,4.743635559E0,8.893471554E0
2.336169083E0,-1.530716858E0,7.519762573E0,3.901037750E0,8.608601442E0
2.346237083E0,-1.439406738E0,7.794291687E0,3.354823608E0,8.606841238E0
2.356306083E0,-1.352437592E0,8.077053680E0,3.105891266E0,8.758678219E0
2.366374083E0,-1.425335999E0,8.221203918E0,3.116070099E0,8.906720465E0
2.376443083E0,-1.526525574E0,8.272247772E0,3.393293610E0,9.070546017E0
2.386511083E0,-1.416953430E0,8.328530731E0,3.867507477E0,9.291382849E0
2.396580083E0,-1.328487396E0,8.415200500E0,4.535268860E0,9.651380308E0
2.406648083E0,-1.129551086E0,8.549770660E0,5.321733398E0,1.013386947E1
2.416717083E0,-7.741900635E-1,8.730295258E0,6.177204437E0,1.072265267E1
2.426785083E0,-4.977149963E-1,8.803642731E0,6.958878937E0,1.123289106E1
2.436854083E0,-4.176315308E-1,8.797206116E0,7.627987518E0,1.165124221E1
2.446922083E0,-4.505630493E-1,8.657696228E0,7.984396362E0,1.178597880E1
2.456991083E0,-5.896238708E-1,8.404871979E0,7.833510132E0,1.150449522E1
2.467059083E0,-8.249345398E-1,8.174051971E0,7.204069061E0,1.092676776E1
2.477128083E0,-1.033450928E0,8.045469360E0,6.279890900E0,1.025839304E1
2.487196083E0,-1.180295563E0,7.892337799E0,5.352718964E0,9.609042296E0
2.497265083E0,-1.322799225E0,7.695197754E0,4.626728668E0,9.075928847E0
2.507333083E0,-1.472787323E0,7.528743896E0,4.134402466E0,8.714606756E0
2.517402083E0,-1.681603088E0,7.375462646E0,3.867806854E0,8.496185500E0
2.527470083E0,-1.900897064E0,7.231462097E0,3.797602844E0,8.386253101E0
2.537539083E0,-2.068698120E0,7.177274780E0,3.896846466E0,8.424855937E0
2.547607083E0,-2.107916565E0,7.204218750E0,4.149670715E0,8.576936929E0
2.557676083E0,-1.996248779E0,7.305258636E0,4.471800842E0,8.794817548E0
2.567744083E0,-1.811083832E0,7.510631561E0,4.721032562E0,9.054157031E0
2.577813083E0,-1.558558960E0,7.798333282E0,4.801116028E0,9.289446869E0
2.587881083E0,-1.289718018E0,8.117020569E0,4.746030579E0,9.490742949E0
2.597950083E0,-9.780661011E-1,8.473878479E0,4.611011353E0,9.696631140E0
2.608018083E0,-6.671626282E-1,8.788823547E0,4.433031464E0,9.866118450E0
2.618087083E0,-4.474195862E-1,9.035510559E0,4.321663055E0,1.002583697E1
2.628155083E0,-2.589614868E-1,9.324559479E0,4.350103912E0,1.029261262E1
2.638224083E0,-5.433700562E-2,9.541159058E0,4.392914886E0,1.050401684E1
2.648292083E0,1.601669312E-2,9.635762329E0,4.395459595E0,1.059095072E1
2.658361083E0,-6.511459351E-2,9.656269684E0,4.442312164E0,1.062929544E1
2.668429083E0,-1.663041687E-1,9.607321472E0,4.643044739E0,1.067174528E1
2.678498083E0,-2.326162720E-1,9.537865906E0,5.052742767E0,1.079607363E1
2.688566083E0,-2.832110596E-1,9.437275085E0,5.571114807E0,1.096264976E1
2.698635083E0,-3.962260437E-1,9.259594574E0,5.918392639E0,1.099656574E1
2.708703083E0,-6.032455444E-1,9.047036591E0,5.924080811E0,1.083085914E1
2.718772083E0,-7.360194397E-1,8.972042542E0,5.734574890E0,1.067354773E1
2.728840083E0,-7.209008789E-1,9.044342194E0,5.454058228E0,1.058615015E1
2.738909083E0,-7.767347717E-1,9.117539978E0,4.955894165E0,1.040642778E1
2.748977083E0,-9.346563721E-1,9.121431885E0,4.420607300E0,1.017918813E1
2.759046083E0,-9.692344666E-1,9.124275970E0,4.115242310E0,1.005619444E1
2.769114083E0,-8.806187439E-1,9.141340485E0,4.187991028E0,1.009350603E1
2.779183083E0,-8.138575745E-1,9.103319550E0,4.527634735E0,1.019962094E1
2.789251083E0,-8.491841125E-1,9.034612427E0,4.914729767E0,1.031987907E1
2.799320083E0,-8.565188599E-1,8.978628845E0,5.259462891E0,1.044085008E1
2.809388083E0,-7.705975342E-1,8.946445770E0,5.556295624E0,1.055959912E1
2.819457083E0,-6.530918884E-1,8.942254486E0,5.771548004E0,1.066307698E1
2.829525083E0,-4.543052673E-1,8.959618378E0,5.846691742E0,1.070817254E1
2.839594083E0,-2.320175171E-1,8.986861725E0,5.793103180E0,1.069474452E1
2.849662083E0,-4.715194702E-2,8.992549896E0,5.652545471E0,1.062164993E1
2.859731083E0,9.834548950E-2,8.949140167E0,5.488636322E0,1.049866231E1
2.869799083E0,2.424957275E-1,8.867260437E0,5.338199158E0,1.035294558E1
2.879868083E0,3.387455750E-1,8.751101990E0,5.102289734E0,1.013557572E1
2.889936458E0,3.134481812E-1,8.635392609E0,4.766837311E0,9.868687512E0
2.900005458E0,1.483415222E-1,8.531358948E0,4.343517609E0,9.574561918E0
2.910073458E0,-1.176553345E-1,8.382568359E0,3.983366547E0,9.281621848E0
2.920142458E0,-3.466790771E-1,8.227191467E0,3.879183197E0,9.102468242E0
2.930210458E0,-5.562432861E-1,8.170908508E0,4.053720245E0,9.138150813E0
2.940279458E0,-6.788383484E-1,8.166866913E0,4.425547028E0,9.313646073E0
2.950347458E0,-7.171586609E-1,8.194409637E0,4.819527740E0,9.533651635E0
2.960416458E0,-6.750961304E-1,8.293653259E0,5.165158997E0,9.793840239E0
2.970484458E0,-4.996609497E-1,8.480764160E0,5.440735931E0,1.008834126E1
2.980553458E0,-1.709445190E-1,8.661438446E0,5.680387573E0,1.035936972E1
2.990621458E0,1.508862305E-1,8.800648956E0,5.853427734E0,1.057056313E1
3.000690458E0,4.165837097E-1,8.855734406E0,5.889802094E0,1.064365269E1
3.010758458E0,6.018983459E-1,8.819809113E0,5.704487457E0,1.052104993E1
3.020827458E0,6.036946106E-1,8.667575684E0,5.360053711E0,1.020889275E1
3.030895458E0,4.682263184E-1,8.474028168E0,4.931195526E0,9.815552893E0
3.040964458E0,2.559677124E-1,8.240214386E0,4.470154266E0,9.378109178E0
3.051032458E0,2.514770508E-2,8.017028503E0,4.156406708E0,9.030453762E0
3.061101458E0,-1.683998108E-1,7.767946472E0,3.974684601E0,8.727397583E0
3.071169458E0,-3.171903992E-1,7.551496582E0,3.855233002E0,8.484605582E0
3.081238458E0,-4.893324280E-1,7.386389923E0,3.707340546E0,8.279044404E0
3.091306458E0,-6.971003723E-1,7.249275055E0,3.480262756E0,8.071565313E0
3.101375458E0,-8.643026733E-1,7.213948517E0,3.238365784E0,7.954563801E0
3.111443458E0,-9.524693298E-1,7.299420776E0,3.035088501E0,7.962443325E0
3.121512458E0,-9.876461792E-1,7.397317200E0,2.857557678E0,7.991331717E0
3.131580458E0,-9.973759460E-1,7.532186737E0,2.747835846E0,8.079554298E0
3.141649458E0,-8.913963318E-1,7.776927795E0,2.754122772E0,8.298215808E0
3.151717458E0,-6.614744568E-1,8.051905975E0,2.822081451E0,8.557738136E0
3.161786458E0,-4.334985352E-1,8.359516296E0,2.915038147E0,8.863796088E0
3.171854458E0,-2.891986084E-1,8.669970703E0,2.960244141E0,9.165973664E0
3.181923458E0,-1.746867371E-1,8.919202423E0,2.994822235E0,9.410188497E0
3.191991458E0,-1.489402771E-1,9.057215424E0,3.040327606E0,9.555047168E0
3.202060458E0,-2.315684509E-1,9.125024414E0,3.153791656E0,9.657437358E0
3.212128458E0,-3.944297791E-1,9.149423676E0,3.306474152E0,9.736544549E0
3.222197458E0,-5.641767883E-1,9.136999512E0,3.558999023E0,9.821890326E0
3.232265458E0,-6.616241455E-1,9.120533752E0,3.865860901E0,9.928079519E0
3.242334458E0,-7.701484680E-1,9.104217682E0,4.112098846E0,1.001944436E1
3.252402458E0,-8.527766418E-1,9.130712585E0,4.305496674E0,1.013086580E1
3.262471458E0,-9.354048157E-1,9.157207489E0,4.426145782E0,1.021372594E1
3.272539458E0,-1.015039215E0,9.162895660E0,4.487518158E0,1.025313516E1
3.282608458E0,-1.100960541E0,9.142537994E0,4.545747070E0,1.026946598E1
