"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.474889292E0,2.218116261E0,8.966551421E0,2.689120445E0,9.620314595E0
2.484929292E0,2.834508831E0,8.260025337E0,1.497312884E0,8.860271145E0
2.494970292E0,3.035783150E0,6.613554075E0,2.287828739E-1,7.280619372E0
2.505010292E0,3.123156340E0,4.396173540E0,-9.752196765E-1,5.480100431E0
2.515050292E0,3.528820374E0,4.693355352E-1,-1.653318937E0,3.925087589E0
2.525090292E0,4.826899325E0,-9.188090728E0,-3.066772224E0,1.082243319E1
2.535130292E0,8.885676243E0,-3.287703888E1,-9.535137595E0,3.536628022E1
2.545171292E0,9.616948328E0,-5.434550045E1,-1.271245494E1,5.663502119E1
2.555211292E0,3.277447404E0,-4.003351394E1,-6.079125581E0,4.062486514E1
2.565251292E0,8.154051863E-1,-1.988591266E1,-3.136203232E0,2.014820534E1
2.575291292E0,-3.938001801E0,-1.574953149E1,-1.145513985E0,1.627475968E1
2.585331292E0,-4.131600188E0,-2.064050051E1,9.128126362E-1,2.106973205E1
2.595372292E0,-3.265374365E0,-2.201971134E1,2.648843654E0,2.241755406E1
2.605412292E0,-3.300262362E0,-2.014468235E1,3.521763077E0,2.071479602E1
2.615452292E0,-3.997525726E-1,-1.585149758E1,4.628632522E0,1.651829339E1
2.625492292E0,2.584921308E0,-1.110024076E1,4.626617571E0,1.230051841E1
2.635532292E0,4.440334051E0,-7.027614711E0,4.450015286E0,9.429028108E0
2.645573292E0,5.130032433E0,-3.780603234E0,4.004341679E0,7.526283669E0
2.655613292E0,5.738842773E0,-9.544439346E-1,3.496519185E0,6.787556704E0
2.665653292E0,6.166558996E0,1.649307162E0,2.959167084E0,7.035860559E0
2.675693292E0,5.615609195E0,3.677327957E0,1.831574814E0,6.957907288E0
2.685733292E0,4.004579660E0,5.521787111E0,6.052920699E-1,6.847858764E0
2.695774292E0,2.556223174E0,7.393345771E0,-9.445521998E-1,7.879595006E0
2.705814292E0,1.216643171E0,8.229306990E0,-1.669511046E0,8.484632065E0
2.715854292E0,2.952112272E-1,1.043490363E1,-3.921897107E0,1.115148602E1
2.725894292E0,-6.201337650E-1,1.218421865E1,-6.028697439E0,1.360826744E1
2.735935292E0,-2.875367128E0,1.232836771E1,-6.201636443E0,1.409669043E1
2.745975292E0,-5.414444511E0,1.316209647E1,-7.205414506E0,1.595227228E1
2.756015292E0,-7.310249820E0,1.415853452E1,-7.484668754E0,1.760466184E1
2.766055292E0,-8.507278944E0,1.490012168E1,-7.045979061E0,1.854813311E1
2.776095292E0,-8.760946362E0,1.552301971E1,-5.350836160E0,1.861047473E1
2.786136292E0,-8.571365013E0,1.536567114E1,-2.905522388E0,1.783295287E1
2.796176292E0,-8.841602855E0,1.388658286E1,-1.177652621E0,1.650448394E1
2.806216292E0,-8.328207965E0,1.047339819E1,5.749497350E-1,1.339334479E1
2.816256292E0,-6.587225232E0,8.573120347E0,2.013785748E0,1.099751162E1
2.826296292E0,-5.154942741E0,7.866145781E0,3.338549638E0,9.979759406E0
2.836337292E0,-3.869056404E0,7.264588913E0,3.979361204E0,9.142164138E0
2.846377292E0,-2.078352458E0,7.068210175E0,4.097927535E0,8.430430244E0
2.856417292E0,-7.522250710E-1,6.994060464E0,3.338439710E0,7.786392234E0
2.866457292E0,-7.435633712E-2,7.289052494E0,2.248166710E0,7.628241519E0
2.876497292E0,8.212853656E-1,8.221955870E0,1.507922072E0,8.399339079E0
2.886538292E0,1.497059115E0,8.711692926E0,9.526728129E-1,8.890577322E0
2.896578292E0,2.105357531E0,8.564962896E0,5.579050648E-1,8.837554968E0
2.906618292E0,1.937621379E0,7.691641477E0,1.214653802E-1,7.932873317E0
2.916658292E0,1.916371428E0,6.572180346E0,-5.696567988E-1,6.869537308E0
2.926698292E0,2.339206396E0,5.011229290E0,-1.140937954E0,5.646772970E0
2.936739292E0,2.931599508E0,2.759677627E0,-1.778284460E0,4.401407946E0
2.946779292E0,3.308165166E0,-5.337695128E-1,-2.398111539E0,4.120655969E0
2.956819292E0,4.543219904E0,-7.127023224E0,-3.503551047E0,9.149326591E0
2.966859167E0,8.528531819E0,-2.164195548E1,-6.897007209E0,2.426270390E1
2.976899167E0,1.317138301E1,-4.027503669E1,-1.168269945E1,4.395508364E1
2.986940167E0,9.394233731E0,-4.384296558E1,-1.071559571E1,4.610077277E1
2.996980167E0,2.405293674E0,-3.014380470E1,-4.756592989E0,3.061142885E1
3.007020167E0,1.792543919E0,-2.261988592E1,-2.365624116E0,2.281378159E1
3.017060167E0,3.236050140E-2,-2.321084764E1,-3.215185082E-1,2.321309694E1
3.027100167E0,-2.667577549E0,-2.469052298E1,8.459612735E-1,2.484861255E1
3.037141167E0,-3.128512974E0,-2.402808490E1,3.008540972E0,2.441695674E1
3.047181167E0,-1.022084087E0,-1.967394407E1,6.331154609E0,2.069280672E1
3.057221167E0,1.208900800E0,-1.278575797E1,6.128152145E0,1.422994367E1
3.067261167E0,2.369195157E0,-8.116217746E0,5.034895896E0,9.840541290E0
3.077301167E0,2.301474313E0,-4.294413861E0,5.089107771E0,7.045409309E0
3.087342167E0,1.753966767E0,-1.281993846E0,5.810558288E0,6.203426091E0
3.097382167E0,1.902334456E0,1.722381570E0,6.027865380E0,6.551384258E0
3.107422167E0,2.287457368E0,4.926756320E0,5.842249027E0,7.977296707E0
3.117462167E0,1.610568481E0,7.245267958E0,5.137874719E0,9.026937202E0
3.127502167E0,-6.660899565E-2,8.781109900E0,3.727438595E0,9.539713115E0
3.137543167E0,-2.132215254E0,1.021894958E1,1.189528316E0,1.050658128E1
3.147583167E0,-4.052252010E0,1.145579708E1,-2.155896478E0,1.234114754E1
3.157623167E0,-5.663051164E0,1.147112380E1,-4.174724865E0,1.345678853E1
3.167663167E0,-6.708139805E0,1.175425885E1,-5.450489672E0,1.459005066E1
3.177704167E0,-6.854962805E0,1.296938159E1,-6.594863450E0,1.608376815E1
3.187744167E0,-5.964116696E0,1.448425250E1,-5.669739209E0,1.665863743E1
3.197784167E0,-4.971223226E0,1.547815988E1,-4.269282528E0,1.680813097E1
3.207824167E0,-4.744280799E0,1.571470548E1,-3.667366056E0,1.681992100E1
