"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.432340496E1,-2.680544919E0,7.403814626E0,1.216657058E0,7.967562141E0
1.433344396E1,-3.480832860E0,5.480510446E0,6.190050770E0,8.970447073E0
1.434348296E1,-3.645874030E0,2.345556180E0,7.346688498E0,8.530408145E0
1.435352196E1,-3.216280558E0,-1.571025224E0,1.110722760E0,3.747837500E0
1.436356096E1,-1.465215033E0,-7.031479720E0,-5.152235481E0,8.839349105E0
1.437360096E1,9.657248215E-1,-1.828890592E1,9.584276426E-1,1.833944622E1
1.438363996E1,2.678253980E0,-3.155556346E1,9.845270405E0,3.316407664E1
1.439367896E1,3.785593540E0,-3.733683889E1,5.008252473E0,3.786096737E1
1.440371796E1,6.472349664E0,-2.886523615E1,2.341695848E0,2.967451276E1
1.441375696E1,6.685397644E0,-1.038594373E1,1.172214243E1,1.702853464E1
1.442379696E1,5.842851291E0,-1.281262359E0,4.938918529E0,7.757155450E0
1.443383596E1,4.203962697E0,-6.877968675E-1,-6.798080506E0,8.022484993E0
1.444387496E1,3.232435245E0,-1.019079056E0,-8.344315875E0,9.006373696E0
1.445391396E1,2.743563870E0,-2.638770071E0,-6.852643214E0,7.838939292E0
1.446395296E1,3.299199046E0,-5.971733864E0,-4.440811769E0,8.140462447E0
1.447399296E1,3.519312801E0,-8.744287645E0,-1.848306330E0,9.605434154E0
1.448403196E1,3.309173226E0,-8.782434295E0,-8.299877036E-1,9.421818252E0
1.449407096E1,2.662861769E0,-7.734694526E0,-1.051528764E0,8.247547815E0
1.450410996E1,1.952929536E0,-6.734582668E0,-3.355182043E-1,7.020050566E0
1.451414921E1,1.687729655E0,-5.206655517E0,8.172337568E-1,5.534036869E0
1.452418921E1,1.915420232E0,-3.041554352E0,2.229777217E0,4.229869263E0
1.453422821E1,2.681005095E0,-6.666498274E-1,2.913502668E0,4.015060162E0
1.454426721E1,3.157456107E0,1.471662903E0,2.610891132E0,4.353397899E0
1.455430621E1,2.937662486E0,2.878408265E0,2.160116413E0,4.645556795E0
1.456434521E1,2.058742066E0,3.965455356E0,2.292077692E0,5.021640690E0
1.457438521E1,1.476801290E0,4.930465794E0,2.118533793E0,5.565844089E0
1.458442421E1,5.171597658E-1,5.932799009E0,1.401901966E0,6.118078737E0
1.459446321E1,-8.160502803E-1,6.927701583E0,4.316331272E-1,6.988940867E0
1.460450221E1,-2.117386569E0,7.817126818E0,-5.893299021E-1,8.120228279E0
1.461454121E1,-3.174356899E0,8.475838466E0,-1.743028089E0,9.217077972E0
1.462458121E1,-3.692441255E0,8.943399956E0,-3.134682956E0,1.017077983E1
1.463462021E1,-3.737297586E0,9.471521058E0,-4.287572034E0,1.104809388E1
1.464465921E1,-3.680829562E0,1.012573327E1,-4.962282248E0,1.186183905E1
1.465469821E1,-3.540633504E0,1.078623124E1,-4.829457774E0,1.233703905E1
1.466473721E1,-3.159280438E0,1.086473947E1,-3.901181592E0,1.196840986E1
1.467477721E1,-3.147219971E0,1.052322232E1,-2.761336190E0,1.132555425E1
1.468481621E1,-3.161905545E0,1.028862968E1,-2.084321880E0,1.096348235E1
1.469485521E1,-3.344012984E0,1.032672546E1,-2.338096887E0,1.110362007E1
1.470489421E1,-3.723656616E0,1.030937093E1,-2.970690191E0,1.135666094E1
1.471493321E1,-4.281398544E0,1.017408273E1,-2.932339473E0,1.142107472E1
1.472497321E1,-4.598090760E0,1.062020540E1,-1.798704984E0,1.171181203E1
1.473501221E1,-3.908878282E0,1.065696217E1,-4.722141194E-1,1.136103685E1
1.474505121E1,-4.027376785E0,8.960255724E0,-2.402959758E0,1.011336551E1
1.475509021E1,-4.178451880E0,6.752254123E0,-3.705841904E0,8.762742726E0
1.476512921E1,-3.181152240E0,3.856726381E0,-2.663587993E-1,5.006497275E0
1.477516921E1,-3.087955224E0,-1.519188488E0,2.352984921E0,4.168925421E0
1.478520821E1,-1.803654213E0,-1.063395805E1,3.346092254E0,1.129294319E1
1.479524721E1,4.896988145E0,-2.383374684E1,1.001346439E1,2.631154596E1
1.480528621E1,1.685947570E1,-3.459428659E1,8.628624457E0,3.943931726E1
1.481532521E1,1.933786717E1,-3.671773102E1,4.510159162E-1,4.150118424E1
1.482536521E1,7.854249621E0,-2.741496295E1,3.629567315E0,2.874792496E1
1.483540421E1,6.992672043E-1,-1.743512823E1,4.777051227E0,1.809123792E1
1.484544321E1,1.252350217E0,-1.499306668E1,1.632045597E-1,1.504616447E1
1.485548221E1,2.844417815E0,-1.266807457E1,-2.326975629E0,1.319036170E1
1.486552121E1,3.261221965E0,-1.081795473E1,-1.755007864E0,1.143432402E1
1.487556121E1,3.150498212E0,-8.724984232E0,-1.206847769E-1,9.277152238E0
1.488560021E1,2.840370080E0,-6.619175588E0,9.845506632E-1,7.269836839E0
1.489563921E1,2.527557199E0,-4.422298899E0,1.597865552E0,5.338393698E0
1.490567821E1,1.978278093E0,-2.265891960E0,2.141385881E0,3.692341273E0
1.491571721E1,1.561457132E0,-4.168515122E-1,2.338578259E0,2.842685672E0
1.492575721E1,1.209198642E0,1.172532799E0,2.250623710E0,2.811103272E0
1.493579621E1,3.607949866E-1,2.906930398E0,2.133438492E0,3.623806998E0
1.494583521E1,-3.520560305E-1,4.586496316E0,2.196391370E0,5.097452987E0
1.495587421E1,-5.664469698E-1,5.873288972E0,2.458462406E0,6.392215806E0
1.496591321E1,-1.006858522E0,7.179822997E0,2.222081112E0,7.582958975E0
1.497595321E1,-1.711102876E0,8.568814457E0,1.778700197E0,8.917187261E0
1.498599221E1,-2.213268481E0,9.336197777E0,6.911642790E-1,9.619815713E0
1.499603121E1,-2.599987829E0,9.666637382E0,-5.371299076E-1,1.002458595E1
1.500607021E1,-2.859877269E0,9.934338702E0,-1.407725354E0,1.043320057E1
1.501610921E1,-3.359959218E0,1.047176448E1,-2.229313533E0,1.122127515E1
1.502614921E1,-3.929371895E0,1.094128186E1,-2.812216029E0,1.196077637E1
1.503618821E1,-4.107122866E0,1.082593618E1,-2.452471349E0,1.183570733E1
1.504622721E1,-4.744619061E0,1.042493881E1,-1.396892364E0,1.153872035E1
1.505626621E1,-4.920586338E0,1.024607716E1,-1.680177537E0,1.148987657E1
1.506630521E1,-4.629012298E0,1.011889437E1,-3.068354773E0,1.154272841E1
1.507634521E1,-4.036474468E0,9.758856744E0,-3.665740530E0,1.117882215E1
1.508638421E1,-3.069847859E0,9.348440677E0,-3.664222300E0,1.049970638E1
1.509642321E1,-2.222097630E0,8.926165287E0,-3.646820694E0,9.895122323E0
1.510646221E1,-1.623609380E0,8.522587540E0,-3.877656489E0,9.502990352E0
1.511650121E1,-1.438107341E0,8.343180345E0,-4.108119816E0,9.410284768E0
1.512654121E1,-1.292545293E0,8.462840690E0,-4.130050383E0,9.505138718E0
1.513658021E1,-7.273819327E-1,8.814716188E0,-3.784446024E0,9.620308605E0
1.514661921E1,-2.991605097E-1,8.440447024E0,-2.684438580E0,8.862102090E0
1.515665821E1,-1.190782544E0,7.460010461E0,-4.885911472E-1,7.570233844E0
1.516669721E1,-1.209907325E0,6.728909115E0,2.554590339E0,7.298494736E0
1.517673721E1,4.198332998E-1,5.303561422E0,4.905995196E0,7.236906288E0
1.518677621E1,1.718710396E0,2.347998562E0,3.817393330E0,4.799953595E0
1.519681521E1,2.775194676E0,-3.825543764E0,2.857436641E0,5.522810402E0
1.520685421E1,3.769602283E0,-1.584037033E1,7.864464122E0,1.808250617E1
1.521689321E1,3.264639663E0,-3.366154577E1,1.130247958E1,3.565814886E1
1.522693321E1,3.375121925E0,-4.492977118E1,5.571366822E0,4.539951448E1
1.523697221E1,1.307368861E0,-3.692546622E1,6.090732304E0,3.744724675E1
1.524701121E1,-3.144312443E-1,-1.936815107E1,5.404448111E0,2.011049980E1
1.525705021E1,3.206531788E0,-1.514208765E1,4.751383705E0,1.619074771E1
1.526708921E1,6.051399254E0,-1.408320601E1,5.300069464E0,1.621871946E1
1.527712921E1,6.626400992E0,-1.180895721E1,4.064143784E0,1.413781897E1
1.528716821E1,6.137514707E0,-8.230316804E0,2.053429578E0,1.047013727E1
1.529720721E1,4.991476811E0,-4.144425178E0,-2.834525496E-1,6.493954586E0
1.530724621E1,3.085989098E0,-1.615641818E0,-1.948296933E0,3.991176285E0
1.531728521E1,1.525022693E0,-1.693078834E-1,-3.009566574E0,3.378143031E0
1.532732521E1,3.297920260E-1,1.059701418E0,-3.426872123E0,3.602108052E0
1.533736421E1,-7.048540726E-2,2.430419160E0,-2.832283089E0,3.732791580E0
1.534740321E1,-1.887397890E-1,3.559836345E0,-1.627714564E0,3.918866190E0
1.535744221E1,-3.505000864E-1,4.513172817E0,-8.717970496E-1,4.609946776E0
1.536748121E1,-3.124885069E-1,5.826463884E0,-7.760792989E-1,5.886223708E0
1.537752121E1,-4.156202348E-1,7.338307684E0,-1.202926772E0,7.447854232E0
1.538756021E1,-3.161231361E-1,8.506799473E0,-1.882140073E0,8.718257989E0
1.539759921E1,-1.315152821E-1,9.236738393E0,-1.741481354E0,9.400393062E0
1.540763821E1,-2.423542249E-1,9.569322757E0,-1.457328600E0,9.682689721E0
1.541767721E1,-8.130108976E-1,9.837267905E0,-1.908063996E0,1.005353345E1
1.542771721E1,-1.834018804E0,1.048962655E1,-3.051095839E0,1.107723233E1
1.543775621E1,-2.873122966E0,1.100955629E1,-3.835275870E0,1.200726889E1
1.544779521E1,-3.585879551E0,1.127492399E1,-4.197619053E0,1.255398139E1
1.545783421E1,-4.317831375E0,1.118118260E1,-4.613777670E0,1.284326502E1
1.546787321E1,-5.218787320E0,1.043139764E1,-4.452329029E0,1.248491216E1
1.547791321E1,-5.600529810E0,9.204177003E0,-3.686212217E0,1.138731614E1
1.548795221E1,-4.748446940E0,8.609496460E0,-2.721004727E0,1.020171772E1
1.549799121E1,-4.083065667E0,7.706266533E0,-1.923466878E0,8.930716318E0
1.550803021E1,-3.617614729E0,6.960015635E0,-3.043728639E-1,7.849942472E0
1.551806971E1,-2.557357826E0,6.814171459E0,2.284680379E0,7.628418982E0
1.552810971E1,-1.894729713E0,6.854658165E0,3.461678551E0,7.909460009E0
1.553814871E1,-1.743527733E0,7.047972962E0,3.614432382E0,8.110359626E0
1.554818771E1,-1.447335855E0,7.424808469E0,4.360804902E0,8.731505097E0
1.555822671E1,-1.200859051E0,7.116870704E0,7.357649104E0,1.030664404E1
1.556826571E1,-1.681265850E0,5.579171686E0,8.247928033E0,1.009862012E1
1.557830571E1,-1.234341816E0,4.458473284E0,2.241411422E0,5.140574764E0
1.558834471E1,1.484700440E0,4.187564766E0,-2.935299919E0,5.325037059E0
1.559838371E1,5.816706051E0,8.653288597E-1,1.033448296E0,5.970835678E0
1.560842271E1,6.238511324E0,-8.558469563E0,8.572319863E0,1.362538413E1
1.561846171E1,-1.540429814E0,-1.889802323E1,1.684632531E0,1.903539316E1
1.562850171E1,-4.071853046E0,-2.748807887E1,-6.708979465E0,2.858644561E1
1.563854071E1,-2.436625394E-1,-3.011648651E1,-4.828424571E0,3.050206247E1
1.564857971E1,-2.461116457E-1,-2.049789160E1,1.342153158E1,2.450227828E1
1.565861871E1,1.716936643E0,-1.102409130E1,3.627814320E0,1.173198607E1
1.566865771E1,2.669214477E0,-8.756843371E0,-1.063822769E1,1.403491718E1
1.567869771E1,1.220197401E0,-8.990510972E0,-9.660980201E0,1.325340363E1
1.568873671E1,-2.713868201E-2,-1.111288361E1,-2.610314596E0,1.141536950E1
1.569877571E1,1.318630452E0,-1.194784028E1,-2.959322619E-1,1.202402800E1
1.570881471E1,3.161398299E0,-1.080457630E1,-1.984313735E0,1.143113333E1
1.571885371E1,4.168940799E0,-8.390304226E0,-1.650900675E0,9.513293090E0
1.572889371E1,4.875464837E0,-6.660803670E0,7.180439293E-2,8.254793685E0
1.573893271E1,5.005780855E0,-5.215361436E0,1.312867144E0,7.347207430E0
1.574897171E1,4.075245016E0,-3.580576419E0,1.936778795E0,5.760144228E0
1.575901071E1,2.726638227E0,-1.868208790E0,2.791804569E0,4.326538207E0
1.576904971E1,1.671374115E0,2.505765796E-1,4.265440323E0,4.588056364E0
1.577908971E1,1.002410837E0,2.117959743E0,5.665963077E0,6.131371669E0
1.578912871E1,2.401033393E-1,3.335716662E0,5.658721300E0,6.573110528E0
1.579916771E1,-7.941102116E-1,4.543285977E0,4.362818683E0,6.348719978E0
1.580920671E1,-1.368927032E0,5.765810131E0,2.812214860E0,6.559503038E0
1.581924571E1,-1.950727767E0,7.056163157E0,1.524446304E0,7.477881642E0
1.582928571E1,-2.653461201E0,8.109567708E0,4.011277646E-1,8.542063465E0
1.583932471E1,-3.576214980E0,8.636250980E0,-6.050787196E-1,9.366977358E0
1.584936371E1,-3.924406732E0,9.232113830E0,-1.222970808E0,1.010586719E1
1.585940271E1,-3.914049852E0,9.325855222E0,-1.739425035E0,1.026240524E1
1.586944171E1,-4.474815374E0,9.504011112E0,-2.079514884E0,1.070862185E1
1.587948171E1,-4.862328774E0,9.777138648E0,-2.027412685E0,1.110608317E1
1.588952071E1,-5.067373670E0,9.824206395E0,-1.171893114E0,1.111605329E1
1.589955971E1,-5.211626235E0,9.875432682E0,3.390180552E-1,1.117139883E1
1.590959871E1,-5.200577336E0,1.006998358E1,1.295495067E0,1.140740467E1
1.591963771E1,-4.935670400E0,1.021810291E1,1.001898621E0,1.139185104E1
1.592967771E1,-4.336379912E0,9.796216359E0,6.465485618E-2,1.071327335E1
1.593971671E1,-3.038314410E0,9.425513996E0,-7.927095111E-1,9.934790230E0
1.594975571E1,-1.627942313E0,9.571276896E0,-1.321711058E0,9.798288510E0
1.595979471E1,-1.140572649E0,9.438332262E0,-1.241950505E0,9.587776745E0
1.596983371E1,-1.246040632E0,9.072312934E0,-8.353057462E-1,9.195499711E0
1.597987371E1,-1.186967090E0,8.436349295E0,-3.568497241E-1,8.526911634E0
1.598991271E1,-1.709121109E0,7.518520040E0,1.443355948E-1,7.711684078E0
1.599995171E1,-2.002823389E0,6.166734998E0,4.276595056E-1,6.497908487E0
1.600999071E1,-1.235558183E0,3.819689532E0,1.409385379E0,4.254761954E0
1.602002971E1,-1.066725678E0,3.148497587E-1,2.439540524E0,2.681117679E0
1.603006971E1,-1.272716215E0,-5.595657325E0,3.089134315E0,6.517203256E0
1.604010871E1,-1.134763879E0,-1.461026701E1,3.871988491E0,1.515717276E1
1.605014771E1,1.106743437E0,-2.779789944E1,8.179761193E0,2.899752726E1
1.606018671E1,7.706244898E0,-4.125786477E1,1.588080148E1,4.487535483E1
1.607022571E1,1.124715205E1,-3.918733764E1,1.499528277E1,4.343966351E1
1.608026571E1,8.230858841E0,-2.597982000E1,7.764979595E0,2.833713099E1
1.609030471E1,5.600816908E0,-1.813269755E1,3.513399512E0,1.930046234E1
1.610034371E1,4.250936012E0,-1.129401398E1,1.105569024E0,1.211806468E1
1.611038271E1,3.363282483E0,-5.999965975E0,8.398043016E-1,6.929396224E0
1.612042171E1,2.550431214E0,-2.591801727E0,4.760636339E-1,3.667256761E0
1.613046171E1,1.518703169E0,-1.557095987E-1,-1.525776253E0,2.158401716E0
1.614050071E1,1.185763294E0,1.225916124E0,-2.799776663E0,3.278361526E0
1.615053971E1,1.443331974E0,1.079931614E0,-2.439478251E0,3.033234843E0
1.616057871E1,6.656780932E-1,-1.041067511E-1,-1.812291282E0,1.933485255E0
1.617061771E1,9.258376014E-1,-5.813477218E-2,-1.572675893E0,1.825887286E0
1.618065771E1,2.863475791E-1,5.827118772E-1,-2.922804126E0,2.994049437E0
1.619069671E1,-9.784954329E-1,9.639117461E-1,-3.242749149E0,3.521647513E0
1.620073571E1,-8.415730843E-1,2.327160255E0,-2.584295364E0,3.578058501E0
1.621077471E1,-5.169391065E-1,4.203727055E0,-2.593507360E0,4.966369661E0
1.622081371E1,-8.874473416E-1,5.848842348E0,-3.531538745E0,6.889723180E0
1.623085371E1,-1.336557139E0,7.052561857E0,-4.311234546E0,8.373276362E0
1.624089271E1,-1.865779272E0,7.527457509E0,-4.525535000E0,8.979098834E0
1.625093171E1,-2.542516131E0,7.787054588E0,-4.345328491E0,9.272782060E0
1.626097071E1,-2.975322940E0,8.377668393E0,-4.001819482E0,9.749483754E0
1.627101071E1,-2.926065996E0,8.991743565E0,-3.405242980E0,1.005032309E1
1.628104971E1,-2.668080702E0,9.669667409E0,-2.853019654E0,1.042884670E1
1.629108871E1,-2.311735154E0,1.018948196E1,-2.833199640E0,1.082574165E1
1.630112771E1,-2.019057452E0,1.038198633E1,-2.675238863E0,1.090958918E1
1.631116671E1,-1.643319613E0,1.026345859E1,-2.563322863E0,1.070559226E1
1.632120671E1,-1.351942917E0,9.769171817E0,-2.416863267E0,1.015409748E1
1.633124571E1,-1.400428760E0,9.076803011E0,-2.132837398E0,9.428602706E0
1.634128471E1,-1.557630276E0,8.205400649E0,-1.936096718E0,8.573405530E0
1.635132371E1,-1.787707248E0,7.701951288E0,-1.893457652E0,8.130260311E0
1.636136271E1,-1.821658521E0,7.088091878E0,-2.144522035E0,7.626169484E0
1.637140271E1,-1.545782794E0,6.225704167E0,-1.883543698E0,6.685549617E0
1.638144171E1,-3.652464719E-1,5.986977555E0,3.283939567E0,6.838242780E0
1.639148071E1,1.857827789E0,7.447807322E0,6.278470026E0,9.916680083E0
1.640151971E1,2.603576850E0,7.899257394E0,1.702251946E0,8.489672637E0
1.641155871E1,4.145418328E0,5.701394865E0,-1.671691327E0,7.244649640E0
1.642159871E1,6.940854310E0,1.632320416E0,-1.024090266E0,7.203380412E0
1.643163771E1,8.662740036E0,-5.036021485E0,-5.138417633E-1,1.003337484E1
1.644167671E1,7.755380806E0,-1.385711991E1,-1.263196509E0,1.592988917E1
1.645171571E1,6.899075369E0,-2.015222526E1,-2.282134648E0,2.142236127E1
1.646175471E1,6.947148253E0,-2.422489283E1,1.600580268E-1,2.520186342E1
1.647179471E1,5.162841453E-1,-2.168955181E1,1.090639153E1,2.428276309E1
1.648183371E1,-4.076514739E0,-1.152897966E1,8.376102508E0,1.482209289E1
1.649187271E1,-4.053144295E0,-6.979320218E0,-1.763850755E0,8.261359383E0
1.650191171E1,-4.199234639E0,-5.767971847E0,-5.547443524E0,9.037543938E0
1.651195071E1,-4.947685844E0,-5.145090183E0,-6.311558250E0,9.528237809E0
1.652199071E1,-5.660206493E0,-6.630534389E0,-3.349272262E0,9.339140673E0
1.653202971E1,-4.532542011E0,-8.929336233E0,-8.330975452E-1,1.004843441E1
1.654206871E1,-1.572143504E0,-9.924226527E0,-1.085664809E0,1.010646206E1
1.655210771E1,7.175730823E-1,-9.954253149E0,-1.107141486E0,1.004130615E1
1.656214671E1,1.888386215E0,-8.625051808E0,1.184687260E0,8.908479393E0
1.657218671E1,1.909611170E0,-6.149669899E0,3.135230840E0,7.162033727E0
1.658222571E1,2.071657104E0,-4.328830572E0,4.197906736E0,6.375967240E0
1.659226471E1,2.517928004E0,-2.797455318E0,4.264677261E0,5.687986448E0
1.660230371E1,2.860278972E0,-9.613149977E-1,3.392907109E0,4.540610198E0
1.661234271E1,2.909892012E0,1.115777385E0,2.260958664E0,3.850242171E0
1.662238271E1,2.465119753E0,3.242929536E0,1.600446513E0,4.376623860E0
1.663242171E1,1.972953618E0,5.051987307E0,1.202719050E0,5.555326709E0
1.664246071E1,1.102972129E0,6.130293980E0,1.698453887E-1,6.231043192E0
1.665249971E1,-1.382910356E-1,7.203096669E0,-7.330344361E-1,7.241620366E0
1.666253871E1,-1.691713217E0,8.110247154E0,-8.366916094E-1,8.326947542E0
1.667257871E1,-3.291114101E0,8.639057643E0,-9.186800247E-1,9.290248758E0
1.668261771E1,-4.328756897E0,8.598794886E0,-1.496208345E0,9.742486807E0
1.669265671E1,-4.286224836E0,8.891664961E0,-1.268846381E0,9.952055077E0
1.670269571E1,-4.626279602E0,9.486048465E0,-9.586178233E-1,1.059747737E1
1.671273471E1,-5.719110759E0,9.803835865E0,-1.037373532E-1,1.135051483E1
1.672277471E1,-5.849560386E0,1.013097823E1,1.857596093E-1,1.169993945E1
1.673281371E1,-4.858116440E0,1.071241482E1,-6.896977973E-1,1.178273354E1
1.674285271E1,-4.448524246E0,1.093580419E1,-2.047236500E0,1.198216836E1
1.675289171E1,-3.808371661E0,1.114271610E1,-2.882009565E0,1.212311000E1
1.676293071E1,-2.991809165E0,1.113314655E1,-2.408157640E0,1.177697318E1
1.677297071E1,-2.376609134E0,1.074910026E1,-4.565285249E-1,1.101815981E1
1.678300971E1,-2.603284197E0,9.881131378E0,1.967061818E-2,1.021832828E1
1.679304871E1,-2.906888883E0,8.943219277E0,-1.091939603E0,9.466969214E0
1.680308771E1,-3.042900381E0,7.852902423E0,-1.638655582E0,8.579773383E0
1.681312671E1,-3.186967296E0,6.424356303E0,-2.091075561E0,7.470054314E0
1.682316671E1,-3.232378820E0,4.525937873E0,-2.317773427E0,6.025318259E0
1.683320571E1,-2.840748980E0,1.492157394E0,-1.852346463E0,3.705074341E0
1.684324471E1,-2.794776708E0,-3.498866842E0,3.425426106E-1,4.491122518E0
1.685328371E1,-1.487600513E0,-1.161764801E1,5.716897003E0,1.303325024E1
1.686332271E1,3.150549960E0,-2.404015823E1,1.474471438E1,2.837713472E1
1.687336271E1,1.115662897E1,-3.593866438E1,2.447776853E1,4.489119201E1
1.688340171E1,1.425903529E1,-3.691022136E1,1.524797605E1,4.240501506E1
1.689344071E1,1.041764967E1,-2.619520803E1,7.297382437E0,2.911989250E1
1.690347971E1,8.457127960E0,-1.488908564E1,7.628162935E0,1.874557960E1
1.691351871E1,8.218683769E0,-7.268924623E0,3.202731097E0,1.142985190E1
1.692355871E1,5.474261527E0,-3.040991265E0,-2.727346618E0,6.830343089E0
1.693359771E1,2.069160196E0,-1.910307573E0,-4.473536588E0,5.286135502E0
1.694363671E1,-8.297365656E-1,-1.679027975E-2,-3.657809367E0,3.750775126E0
1.695367571E1,-3.588762521E0,1.335085394E0,-1.981168518E0,4.311229307E0
1.696371471E1,-4.100619008E0,-3.970060623E-1,1.173258439E0,4.283599587E0
1.697375471E1,-2.525074764E0,-3.958135811E0,4.038351424E0,6.192828423E0
1.698379371E1,-7.010984791E-1,-5.914578500E0,3.338395271E0,6.827785944E0
1.699383271E1,6.394989393E-1,-5.455960327E0,1.154874208E0,5.613394376E0
1.700387171E1,7.458787955E-1,-3.149113299E0,-6.406595385E-1,3.299044467E0
1.701391071E1,7.715661985E-1,-8.386661410E-2,-2.104183702E0,2.242752118E0
1.702395071E1,3.257084037E-1,2.294884794E0,-3.878843474E0,4.518629092E0
1.703398971E1,-5.353962082E-1,4.030513231E0,-5.312419369E0,6.689804598E0
1.704402871E1,-6.243249030E-1,5.799051552E0,-5.396376615E0,7.946046882E0
1.705406771E1,-5.127607593E-1,7.639954430E0,-5.112537564E0,9.207055318E0
1.706410771E1,-1.168377037E0,9.096231555E0,-4.990096868E0,1.044067048E1
1.707414671E1,-1.540603622E0,9.655869734E0,-4.231039984E0,1.065415314E1
1.708418571E1,-1.851451401E0,9.959031494E0,-3.653856649E0,1.076851192E1
1.709422471E1,-2.342355560E0,9.818609440E0,-3.180198267E0,1.058325951E1
1.710426371E1,-2.213851594E0,9.902633929E0,-2.156686144E0,1.037374536E1
1.711430371E1,-2.261891733E0,1.022471728E1,-1.805772806E0,1.062646757E1
1.712434271E1,-2.093319722E0,1.049424235E1,-1.910213433E0,1.087014375E1
1.713438171E1,-1.552745658E0,1.052223297E1,-1.640174981E0,1.076190409E1
1.714442071E1,-7.313447370E-1,9.968815055E0,-1.435812455E0,1.009820262E1
1.715445971E1,5.647942543E-2,9.195205620E0,-1.299761488E0,9.286785033E0
1.716449971E1,9.113075629E-2,8.238121668E0,-1.142112806E0,8.317413966E0
1.717453871E1,-1.823207156E-1,7.315351515E0,-1.080371325E0,7.396946048E0
1.718457771E1,-6.183655670E-1,6.641970958E0,-7.982522330E-1,6.718285556E0
1.719461671E1,-1.582211386E0,5.492303696E0,7.276128978E-1,5.761789070E0
1.720465571E1,-2.400286849E0,3.670557466E0,4.724644972E0,6.446443918E0
1.721469571E1,-1.063630454E0,1.579679688E0,9.705871614E0,9.890937339E0
1.722473471E1,4.358545245E-1,1.012486321E-1,3.209877564E0,3.240915678E0
1.723477371E1,2.330104474E0,-1.710106511E0,-4.051694477E0,4.976954820E0
1.724481271E1,5.003660070E0,-4.572582282E0,-6.144945933E0,9.149070081E0
1.725485171E1,6.757633561E0,-8.700028315E0,-6.668448905E0,1.287727902E1
1.726489171E1,7.524259082E0,-1.387888558E1,-4.846312666E0,1.651437817E1
1.727493071E1,7.155392745E0,-1.817412624E1,-4.072852335E0,1.995210856E1
1.728496971E1,2.237189294E0,-1.633078800E1,7.633844090E-1,1.650098204E1
1.729500871E1,-2.888875950E0,-1.073381563E1,1.615827292E1,1.961250076E1
1.730504771E1,-4.341369634E0,-6.321126634E0,7.156397882E0,1.048895433E1
1.731508771E1,-2.983379234E0,-3.660436521E0,-5.698085341E0,7.400508342E0
1.732512671E1,-1.707716607E0,-3.069941415E0,-6.801976506E0,7.655567953E0
1.733516571E1,-1.949572065E0,-4.528500123E0,-5.517921517E0,7.399702863E0
1.734520471E1,-2.110167743E0,-7.388975562E0,-3.584898096E0,8.479461192E0
1.735524371E1,-1.403013376E0,-9.877666318E0,-1.655777837E0,1.011327537E1
1.736528371E1,-4.681232612E-1,-1.064028123E1,7.687866515E-1,1.067828437E1
1.737532271E1,2.572652096E-1,-9.366899752E0,2.107151018E0,9.604430320E0
1.738536171E1,7.498195995E-1,-7.256112789E0,3.027787668E0,7.898158038E0
1.739540071E1,1.160270019E0,-5.212146637E0,3.130120373E0,6.189535736E0
1.740543971E1,1.341731340E0,-3.297676431E0,3.048359342E0,4.686940101E0
1.741547971E1,9.121597946E-1,-1.996833501E0,3.114235827E0,3.810228905E0
1.742551871E1,6.790389079E-1,-6.753592551E-1,2.655097836E0,2.822542911E0
1.743555771E1,9.553539075E-1,1.146423227E0,1.793688365E0,2.333303507E0
1.744559671E1,7.242465095E-1,3.202705370E0,8.403723586E-1,3.389407086E0
1.745563571E1,2.338949119E-1,4.523371530E0,-3.050919253E-1,4.539678173E0
1.746567571E1,-5.736001611E-1,5.875277610E0,-1.175059454E0,6.019025574E0
1.747571471E1,-1.322758148E0,7.314479696E0,-1.259497999E0,7.539074051E0
1.748575371E1,-1.763475363E0,8.487068043E0,-6.272458796E-1,8.691007233E0
1.749579271E1,-2.024162510E0,8.984432791E0,-1.280569464E-1,9.210519260E0
1.750583271E1,-2.184522107E0,9.346507587E0,-1.167437536E-1,9.599112981E0
1.751587137E1,-2.258669187E0,9.828229280E0,-3.966026044E-1,1.009222329E1
1.752591038E1,-2.524052670E0,1.009449745E1,-2.651588045E-1,1.040865168E1
1.753594938E1,-3.250449347E0,1.039854331E1,-1.240533578E-1,1.089543542E1
1.754598838E1,-3.816729671E0,1.079841801E1,-2.069563508E-1,1.145495910E1
1.755602838E1,-4.116724579E0,1.108416209E1,-1.843675335E-1,1.182539901E1
1.756606738E1,-4.341932428E0,1.105833259E1,-1.601097746E-1,1.188127654E1
1.757610638E1,-3.100062761E0,1.084428123E1,-7.761594057E-2,1.127895602E1
1.758614538E1,-1.410119497E0,1.031248165E1,-3.084102201E-1,1.041301261E1
1.759618437E1,-8.104245280E-1,9.403121499E0,-9.792801292E-1,9.488649609E0
1.760622438E1,-1.845780332E-1,8.496387336E0,-1.431469435E0,8.618107191E0
1.761626338E1,1.528470942E-1,6.991385363E0,-1.100906893E0,7.079182687E0
1.762630237E1,8.945085123E-2,5.073466469E0,-8.942784244E-1,5.152455470E0
1.763634138E1,2.139965446E-1,2.261096073E0,-4.637007196E-1,2.318052703E0
